routine,t_avg,t_std,t_med,n
check_action_statuses,0.02,0.095,0.0,9922
update_state,0.0,0.001,0.0,9922
sense_environment,0.744,1.112,0.495,9921
update_state_environment,0.015,0.071,0.0,9921
get_environment_broadcasts,0.006,0.026,0.0,9921
get_agent_broadcasts,0.202,1.005,0.0,9921
sense,0.987,1.885,0.54,9921
think,1.997,10.919,0.141,9921
perform_broadcast,0.058,0.173,0.001,990
do,0.941,2.926,0.354,9921
perform_wait_for_messages,1.094,3.197,0.431,8176
perform_state_change,0.686,2.408,0.325,1222
perform_observation,0.309,0.452,0.258,1054
