routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.013,0.04,0.0,973
__check_action_completion,0.0,0.005,0.0,973
preplanner/update_percepts,0.001,0.005,0.0,973
preplanner/needs_planning,0.0,0.0,0.0,973
preplanner/calculate_access_opportunities,0.103,0.113,0.054,170
preplanner/_schedule_observations,0.4,0.512,0.192,170
preplanner/is_observation_path_valid,0.0,0.0,0.0,170
preplanner/_schedule_broadcasts,0.36,0.582,0.103,170
preplanner/_schedule_maneuvers,0.001,0.001,0.001,170
preplanner/__schedule_periodic_replan,0.008,0.037,0.0,170
preplanner/generate_plan,0.792,0.984,0.366,170
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,973
replanner/update_percepts,0.009,0.04,0.0,973
replanner/check_request_completion,0.0,0.004,0.0,973
replanner/check_request_end_time,0.0,0.0,0.0,973
replanner/compare_bids,0.0,0.002,0.0,973
replanner/consensus_phase,0.001,0.005,0.0,973
replanner/is_observation_path_valid,0.0,0.002,0.0,5873
replanner/_get_available_requests,0.25,0.311,0.131,914
replanner/needs_planning,0.225,0.294,0.057,973
replanner/planning_phase,1.935,5.133,0.441,35
replanner/_schedule_observations,0.004,0.016,0.001,35
replanner/_schedule_maneuvers,0.016,0.031,0.003,35
replanner/_schedule_broadcasts,0.044,0.084,0.017,35
replanner/_schedule_waits,0.0,0.0,0.0,35
replanner/generate_plan,2.001,5.125,0.561,35
replanner/calc_imaging_time,0.108,0.086,0.073,46
