routine,t_avg,t_std,t_med,n
check_action_statuses,0.006,0.027,0.0,974
update_state,0.0,0.0,0.0,974
sense_environment,0.184,0.127,0.169,973
update_state_environment,0.003,0.019,0.0,973
get_environment_broadcasts,0.01,0.023,0.0,973
get_agent_broadcasts,0.087,0.169,0.0,973
sense,0.29,0.221,0.229,973
think,0.632,1.233,0.394,973
perform_broadcast,0.006,0.023,0.0,425
do,0.137,0.156,0.092,973
perform_wait_for_messages,0.139,0.155,0.085,634
perform_state_change,0.111,0.119,0.075,179
perform_observation,0.169,0.149,0.137,251
