routine,t_avg,t_std,t_med,n
__check_action_completion,0.0,0.0,0.0,490
_wait_for_messages,0.0,0.0,0.0,490
_preplan,6.007,0.0,6.007,1
_get_next_actions,0.0,0.0,0.0,490
preplanner/__get_new_requests,0.0,0.0,0.0,490
preplanner/__update_performed_requests,0.0,0.0,0.0,490
preplanner/_calc_arrival_times,0.148,0.088,0.157,429
preplanner/__update_access_times,0.13,2.637,0.0,490
preplanner/needs_initialized_plan,0.13,2.637,0.0,490
preplanner/_get_available_requests,0.0,0.0,0.0,1
preplanner/_plan_from_path,0.394,0.0,0.394,1
preplanner/initialize_plan,5.766,0.0,5.766,1
