routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00035,0.00141,2e-05,3656
__check_action_completion,6e-05,1e-05,6e-05,3656
preplanner/update_percepts,0.00015,7e-05,0.00014,3656
preplanner/needs_planning,0.0,0.0,0.0,3656
preplanner/calculate_access_opportunities,0.00097,0.00122,0.00074,173
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1824
preplanner/populate_adjacency_matrix,0.00071,0.00142,0.00018,473
preplanner/_schedule_observations,0.03992,0.01799,0.03777,173
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,173
preplanner/_schedule_maneuvers,0.00649,0.00501,0.00513,173
preplanner/__schedule_periodic_replan,9e-05,0.0001,8e-05,173
preplanner/generate_plan,0.04665,0.01946,0.04368,173
replanner/needs_planning,0.0,0.0,0.0,3656
replanner/_create_broadcast_path,0.00642,0.00012,0.0064,12
