routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,3657
update_state,0.0,0.0,0.0,3657
sense_environment,0.044,0.02,0.045,3656
update_state_environment,0.0,0.0,0.0,3656
get_environment_broadcasts,0.001,0.003,0.0,3656
get_agent_broadcasts,0.0,0.001,0.0,3656
sense,0.046,0.019,0.047,3656
think,0.017,0.014,0.015,3656
perform_wait_for_messages,0.034,0.024,0.03,3259
do,0.032,0.023,0.026,3656
perform_state_change,0.029,0.019,0.025,470
perform_observation,0.017,0.014,0.01,387
perform_broadcast,0.0,0.0,0.0,12
