routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.003,0.033,0.0,8859
__check_action_completion,0.0,0.0,0.0,8859
preplanner/update_percepts,0.001,0.009,0.0,8859
preplanner/needs_planning,0.0,0.0,0.0,8859
preplanner/calculate_access_times,1.041,0.0,1.041,1
preplanner/_schedule_observations,9.871,0.0,9.871,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,117.17,0.0,117.17,1
preplanner/_schedule_maneuvers,0.723,0.0,0.723,1
preplanner/__schedule_periodic_replan,0.283,0.0,0.283,1
preplanner/generate_plan,129.272,0.0,129.272,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,8859
replanner/update_percepts,0.006,0.039,0.001,8859
replanner/check_request_completion,0.0,0.0,0.0,8859
replanner/check_request_end_time,0.0,0.0,0.0,8859
replanner/compare_bids,0.0,0.006,0.0,8859
replanner/consensus_phase,0.0,0.006,0.0,8859
replanner/is_observation_path_valid,0.003,0.034,0.001,398244
replanner/needs_planning,0.012,0.051,0.0,8859
replanner/_get_available_requests,0.249,0.47,0.101,1369
replanner/planning_phase,5.093,8.139,1.768,410
replanner/_schedule_observations,2.337,2.787,1.299,410
replanner/_schedule_maneuvers,0.288,0.285,0.239,410
replanner/_schedule_broadcasts,0.04,0.132,0.015,410
replanner/_schedule_waits,0.0,0.0,0.0,410
replanner/generate_plan,7.83,8.607,6.025,410
replanner/calc_imaging_time,0.06,0.139,0.015,201
