Contacts between Entity1 with id imaging_sat_2_2 with Entity2 with id gs1
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
start index,end index
3735,3771
4328,4377
4927,4980
5529,5581
6133,6178
6741,6765
