routine,t_avg,t_std,t_med,n
__check_action_completion,0.0,0.0,0.0,553
_wait_for_messages,0.0,0.0,0.0,553
_preplan,2.464,0.0,2.464,1
_get_next_actions,0.0,0.0,0.0,553
preplanner/__get_new_requests,0.0,0.0,0.0,553
preplanner/__update_performed_requests,0.0,0.0,0.0,553
preplanner/_calc_arrival_times,0.22,0.069,0.202,101
preplanner/__update_access_times,0.04,0.946,0.0,553
preplanner/needs_initialized_plan,0.041,0.946,0.0,553
preplanner/_get_available_requests,0.0,0.0,0.0,1
preplanner/_plan_from_path,0.493,0.0,0.493,1
preplanner/initialize_plan,2.463,0.0,2.463,1
