routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1039
update_state,0.0,0.0,0.0,1039
sense_environment,0.044,0.019,0.043,1038
update_state_environment,0.0,0.001,0.0,1038
get_environment_broadcasts,0.001,0.003,0.0,1038
get_agent_broadcasts,0.001,0.003,0.0,1038
sense,0.046,0.019,0.048,1038
think,0.026,0.015,0.025,1038
perform_broadcast,0.001,0.001,0.001,21
do,0.02,0.018,0.012,1038
perform_wait_for_messages,0.021,0.019,0.013,951
perform_state_change,0.018,0.014,0.012,91
perform_observation,0.008,0.007,0.006,83
