Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.5
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
126,2813,,-19.36,-40.098,978.2,36.1,41.28,nan
127,2813,,-19.36,-40.098,941.6,33.44,38.1,nan
128,2813,,-19.36,-40.098,909.2,30.69,34.86,nan
129,2813,,-19.36,-40.098,881.5,27.96,31.67,nan
130,2813,,-19.36,-40.098,858.9,25.37,28.67,nan
131,2744,,-15.969,-39.59,916.2,31.22,35.49,nan
131,2813,,-19.36,-40.098,842.0,23.12,26.09,nan
132,2744,,-15.969,-39.59,879.3,27.62,31.29,nan
132,2813,,-19.36,-40.098,831.0,21.47,24.21,nan
133,2744,,-15.969,-39.59,847.0,23.73,26.79,nan
133,2813,,-19.36,-40.098,826.1,20.66,23.28,nan
134,2228,,-13.868,-40.237,934.9,32.72,37.26,nan
134,2744,,-15.969,-39.59,819.8,19.57,22.03,nan
134,2813,,-19.36,-40.098,827.5,20.85,23.49,nan
135,1479,,-12.584,-38.999,948.1,-33.73,38.46,nan
135,2228,,-13.868,-40.237,895.9,29.23,33.16,nan
135,2744,,-15.969,-39.59,798.2,15.21,17.09,nan
135,2813,,-19.36,-40.098,835.2,21.98,24.79,nan
136,1479,,-12.584,-38.999,909.8,-30.51,34.67,nan
136,2228,,-13.868,-40.237,861.0,25.41,28.73,nan
136,2744,,-15.969,-39.59,782.7,10.84,12.16,nan
136,2813,,-19.36,-40.098,848.9,23.87,26.96,nan
137,1479,,-12.584,-38.999,875.7,-27.08,30.66,nan
137,2228,,-13.868,-40.237,831.0,21.27,23.98,nan
137,2744,,-15.969,-39.59,773.6,6.94,7.78,nan
137,2813,,-19.36,-40.098,868.5,26.26,29.71,nan
138,1479,,-12.584,-38.999,846.5,-23.47,26.51,nan
138,2228,,-13.868,-40.237,806.4,16.85,18.95,nan
138,2744,,-15.969,-39.59,771.2,5.33,5.98,nan
138,2813,,-19.36,-40.098,893.4,28.9,32.78,nan
139,1479,,-12.584,-38.999,822.5,-19.82,22.32,nan
139,2133,,-9.356,-38.211,1028.9,-38.92,44.73,nan
139,2228,,-13.868,-40.237,787.6,12.18,13.67,nan
139,2744,,-15.969,-39.59,775.6,7.72,8.65,nan
139,2813,,-19.36,-40.098,923.3,31.63,35.98,nan
139,3000,,-9.614,-37.815,1016.1,-38.18,43.83,nan
140,249,,-9.142,-38.312,1007.1,-37.62,43.16,nan
140,1479,,-12.584,-38.999,804.3,-16.32,18.35,nan
140,2133,,-9.356,-38.211,993.2,-36.76,42.11,nan
140,2228,,-13.868,-40.237,775.1,7.37,8.26,nan
140,2744,,-15.969,-39.59,786.5,11.79,13.24,nan
140,2813,,-19.36,-40.098,957.6,34.33,39.19,nan
140,3000,,-9.614,-37.815,983.5,-36.13,41.34,nan
141,67,,-9.423,-40.824,943.1,-33.21,37.85,nan
141,249,,-9.142,-38.312,973.9,-35.46,40.55,nan
141,1479,,-12.584,-38.999,792.3,-13.4,15.05,nan
141,2133,,-9.356,-38.211,961.6,-34.6,39.51,nan
141,2228,,-13.868,-40.237,769.2,2.85,3.19,nan
141,2744,,-15.969,-39.59,803.9,16.17,18.19,nan
141,3000,,-9.614,-37.815,955.2,-34.13,38.95,nan
142,67,,-9.423,-40.824,905.0,-29.93,33.99,nan
142,249,,-9.142,-38.312,945.0,-33.34,38.01,nan
142,1479,,-12.584,-38.999,786.8,-11.75,13.19,nan
142,2133,,-9.356,-38.211,934.6,-32.51,37.03,nan
142,2228,,-13.868,-40.237,770.0,3.61,4.05,nan
142,2744,,-15.969,-39.59,827.1,20.48,23.08,nan
142,3000,,-9.614,-37.815,931.7,-32.27,36.75,nan
143,67,,-9.423,-40.824,871.2,-26.41,29.89,nan
143,249,,-9.142,-38.312,920.9,-31.35,35.65,nan
143,1479,,-12.584,-38.999,787.9,-12.02,13.49,nan
143,2133,,-9.356,-38.211,912.4,-30.59,34.76,nan
143,2228,,-13.868,-40.237,777.6,8.28,9.29,nan
143,2744,,-15.969,-39.59,855.9,24.56,27.76,nan
143,3000,,-9.614,-37.815,913.3,-30.67,34.86,nan
144,67,,-9.423,-40.824,842.2,-22.7,25.62,nan
144,249,,-9.142,-38.312,902.0,-29.6,33.61,nan
144,1479,,-12.584,-38.999,795.5,-14.09,15.83,nan
144,2133,,-9.356,-38.211,895.5,-28.97,32.87,nan
144,2228,,-13.868,-40.237,791.7,13.07,14.68,nan
144,2744,,-15.969,-39.59,889.5,28.37,32.17,nan
144,3000,,-9.614,-37.815,900.3,-29.44,33.42,nan
145,67,,-9.423,-40.824,818.6,-18.92,21.3,nan
145,249,,-9.142,-38.312,888.5,-28.25,32.03,nan
145,1479,,-12.584,-38.999,809.6,-17.21,19.36,nan
145,2133,,-9.356,-38.211,884.2,-27.8,31.5,nan
145,2228,,-13.868,-40.237,812.0,17.69,19.9,nan
145,2727,,-6.24,-38.927,1039.4,-39.41,45.35,nan
145,2744,,-15.969,-39.59,927.6,31.88,36.28,nan
145,3000,,-9.614,-37.815,893.0,-28.7,32.55,nan
146,67,,-9.423,-40.824,800.8,-15.27,17.17,nan
146,249,,-9.142,-38.312,880.8,-27.41,31.05,nan
146,1479,,-12.584,-38.999,829.7,-20.76,23.41,nan
146,2133,,-9.356,-38.211,878.7,-27.18,30.79,nan
146,2228,,-13.868,-40.237,838.0,22.04,24.87,nan
146,3000,,-9.614,-37.815,891.4,-28.52,32.35,nan
147,67,,-9.423,-40.824,789.2,-12.21,13.71,nan
147,249,,-9.142,-38.312,878.9,-27.18,30.79,nan
147,562,,-6.752,-43.569,927.5,31.84,36.24,nan
147,1479,,-12.584,-38.999,855.4,-24.41,27.59,nan
147,2133,,-9.356,-38.211,879.1,-27.21,30.82,nan
147,2228,,-13.868,-40.237,869.3,26.1,29.54,nan
