plan_index,t_plan,instrument,t_img
0,0,visual,600.0
0,0,visual,2180.0
0,0,visual,3210.0
0,0,visual,4670.0
0,0,visual,4890.0
0,0,visual,4990.0
0,0,visual,6170.0
0,0,visual,7410.0
0,0,visual,8250.0
0,0,visual,8770.0
0,0,visual,13530.0
0,0,visual,14610.0
0,0,visual,15070.0
0,0,visual,15300.0
0,0,visual,16840.0
0,0,visual,17630.0
0,0,visual,20760.0
0,0,visual,21620.0
0,0,visual,22410.0
0,0,visual,22580.0
0,0,visual,23590.0
0,0,visual,24100.0
0,0,visual,25420.0
0,0,visual,26050.0
0,0,visual,26830.0
0,0,visual,28510.0
0,0,visual,29360.0
0,0,visual,29420.0
0,0,visual,29540.0
0,0,visual,31370.0
0,0,visual,31930.0
0,0,visual,32240.0
0,0,visual,34520.0
0,0,visual,34960.0
0,0,visual,35600.0
0,0,visual,37120.0
0,0,visual,37620.0
0,0,visual,38030.0
0,0,visual,38220.0
0,0,visual,38370.0
0,0,visual,39460.0
0,0,visual,40280.0
0,0,visual,40490.0
0,0,visual,41130.0
0,0,visual,44250.0
0,0,visual,46040.0
0,0,visual,47660.0
0,0,visual,50290.0
0,0,visual,50570.0
0,0,visual,50980.0
0,0,visual,51350.0
0,0,visual,51690.0
0,0,visual,52500.0
0,0,visual,57050.0
0,0,visual,57820.0
0,0,visual,58890.0
0,0,visual,60550.0
0,0,visual,60710.0
0,0,visual,61650.0
0,0,visual,62270.0
0,0,visual,62540.0
0,0,visual,62630.0
0,0,visual,63060.0
0,0,visual,64920.0
0,0,visual,65640.0
0,0,visual,67280.0
0,0,visual,68080.0
0,0,visual,70190.0
0,0,visual,71170.0
0,0,visual,71300.0
0,0,visual,75330.0
0,0,visual,77020.0
0,0,visual,78050.0
0,0,visual,78470.0
0,0,visual,78970.0
0,0,visual,82360.0
0,0,visual,83420.0
0,0,visual,84120.0
0,0,visual,86280.0
