routine,t_avg,t_std,t_med,n
vis_sat_0_1,0.032,0.04,0.024,553
sar_sat_0_1,0.026,0.019,0.024,529
therm_sat_0_0,0.029,0.029,0.024,542
therm_sat_0_1,0.03,0.038,0.024,543
sar_sat_0_0,0.027,0.019,0.024,528
therm_sat_0_2,0.03,0.054,0.024,541
vis_sat_0_0,0.033,0.044,0.024,556
vis_sat_0_2,0.034,0.042,0.024,548
query_measurement_data,0.021,0.034,0.009,953
