routine,t_avg,t_std,t_med,n
check_action_statuses,0.009,0.027,0.0,1568
update_state,0.0,0.0,0.0,1568
sense_environment,0.187,0.102,0.19,1567
update_state_environment,0.001,0.011,0.0,1567
get_environment_broadcasts,0.0,0.0,0.0,1567
get_agent_broadcasts,0.0,0.007,0.0,1567
sense,0.198,0.107,0.202,1567
think,0.322,5.114,0.105,1567
perform_broadcast,0.011,0.034,0.0,286
do,0.664,0.864,0.15,1567
perform_wait_for_messages,0.738,0.883,0.218,1395
perform_state_change,0.764,0.907,0.212,1294
perform_measurement,0.074,0.063,0.047,79
