routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.003,0.0,1455
__check_action_completion,0.001,0.017,0.0,1455
replanner/__get_new_requests,0.0,0.0,0.0,1455
replanner/__update_performed_requests,0.0,0.0,0.0,1455
replanner/_update_access_times,0.115,1.15,0.0,1455
replanner/update_percepts,0.117,1.15,0.0,1455
replanner/compile_external_plan_bids,0.0,0.0,0.0,1455
replanner/compile_new_measurement_request_bids,0.003,0.014,0.001,1455
replanner/check_request_completion,0.0,0.0,0.0,1455
replanner/check_request_end_time,0.0,0.0,0.0,1455
replanner/compare_bids,0.023,0.201,0.001,1455
replanner/consensus_phase,0.023,0.201,0.001,1455
replanner/needs_planning,0.148,0.261,0.076,1455
replanner/_get_available_requests,0.34,0.307,0.258,557
replanner/calc_imaging_time,0.051,0.089,0.011,217
replanner/planning_phase,0.451,0.497,0.226,254
replanner/_schdule_measurements,0.013,0.04,0.0,432
replanner/_schedule_broadcasts,0.129,0.213,0.041,432
replanner/_schedule_maneuvers,0.044,0.094,0.005,432
replanner/_schedule_waits,0.0,0.0,0.0,432
replanner/_plan_from_path,0.188,0.279,0.071,432
replanner/generate_plan,0.502,0.538,0.284,432
