routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00022,0.00277,2e-05,16495
__check_action_completion,6e-05,1e-05,6e-05,16495
preplanner/update_percepts,0.00012,0.00161,9e-05,16495
preplanner/needs_planning,0.0,0.0,0.0,16495
preplanner/calculate_access_opportunities,0.01006,0.0,0.01006,1
preplanner/_schedule_observations,2.69491,0.0,2.69491,1
preplanner/is_observation_path_valid,0.001,0.0,0.001,1
preplanner/_create_broadcast_path,0.13462,0.0,0.13462,1
preplanner/_schedule_broadcasts,2.7365,0.0,2.7365,1
preplanner/_schedule_maneuvers,1.64308,0.0,1.64308,1
preplanner/__schedule_periodic_replan,0.01799,0.0,0.01799,1
preplanner/generate_plan,7.12504,0.0,7.12504,1
replanner/compile_new_measurement_request_bids,6e-05,4e-05,6e-05,16495
replanner/update_percepts,0.00079,0.02128,0.00038,16495
replanner/check_request_completion,0.21061,0.24968,0.14815,16495
replanner/check_request_end_time,0.0,0.0,0.0,16495
replanner/compare_bids,0.15737,0.28987,0.06637,16495
replanner/consensus_phase,0.36801,0.46278,0.28572,16495
replanner/needs_planning,0.36806,0.46276,0.28574,16495
replanner/_get_available_requests,0.00241,0.00813,0.00107,508
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,140
replanner/_get_matching_request,1e-05,3e-05,1e-05,20886
replanner/_can_bid,0.0,0.0,0.0,17783
replanner/planning_phase,0.00908,0.03617,0.00174,119
replanner/is_observation_path_valid,0.00091,0.00725,0.00028,34636
replanner/merge_plans,0.27897,0.26711,0.2358,121
replanner/_schedule_observations,0.28362,0.26692,0.23673,119
replanner/_schedule_maneuvers,2.48578,2.13927,1.97959,119
replanner/_create_broadcast_path,0.11554,0.09031,0.10265,121
replanner/_schedule_broadcasts,0.12149,0.09684,0.10393,119
replanner/_schedule_waits,0.0,0.0,0.0,119
replanner/generate_plan,2.91412,2.2873,2.32329,119
replanner/_can_access,0.00353,0.01087,0.00132,270
replanner/calc_path_utility,0.07625,0.0399,0.07625,2
replanner/is_task_path_valid,8e-05,4e-05,8e-05,2
replanner/calc_imaging_time,0.0012,0.0,0.0012,1
replanner/_generate_path,0.35795,0.0,0.35795,1
