routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,896
update_state,0.0,0.0,0.0,896
sense_environment,0.033,0.025,0.03,895
update_state_environment,0.0,0.001,0.0,895
get_environment_broadcasts,0.003,0.005,0.0,895
get_agent_broadcasts,0.004,0.014,0.0,895
sense,0.041,0.03,0.035,895
think,0.032,0.154,0.014,895
perform_broadcast,0.001,0.003,0.0,79
do,0.063,0.264,0.017,895
perform_wait_for_messages,0.083,0.311,0.034,632
perform_observation,0.016,0.005,0.014,239
