routine,t_avg,t_std,t_med,n
_read_incoming_messages,3e-05,0.0003,1e-05,873
__check_action_completion,6e-05,1e-05,6e-05,873
preplanner/update_percepts,2e-05,0.0,2e-05,873
preplanner/needs_planning,0.0,0.0,0.0,873
preplanner/calculate_access_opportunities,0.00033,0.00043,0.00025,865
preplanner/is_observation_path_valid,1e-05,0.0,0.0,1824
preplanner/_schedule_observations,0.0177,0.01224,0.01388,865
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,865
preplanner/_schedule_maneuvers,0.00432,0.00548,0.0024,865
preplanner/__schedule_periodic_replan,8e-05,0.00022,5e-05,865
preplanner/generate_plan,0.02217,0.01357,0.01904,865
preplanner/populate_adjacency_matrix,6e-05,0.00018,2e-05,89
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,873
replanner/update_percepts,8e-05,1e-05,8e-05,873
replanner/check_request_completion,0.00389,0.01194,0.00213,873
replanner/check_request_end_time,0.0,0.0,0.0,873
replanner/compare_bids,0.00247,0.00409,0.00159,873
replanner/consensus_phase,0.00638,0.01485,0.0038,873
replanner/needs_planning,0.00639,0.01486,0.00381,873
replanner/_get_available_requests,1e-05,0.0,1e-05,2
