routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.003,0.032,0.0,9116
__check_action_completion,0.0,0.0,0.0,9116
preplanner/update_percepts,0.001,0.009,0.0,9116
preplanner/needs_planning,0.0,0.0,0.0,9116
preplanner/calculate_access_times,0.16,0.0,0.16,1
preplanner/_schedule_observations,1.086,0.0,1.086,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,108.08,0.0,108.08,1
preplanner/_schedule_maneuvers,2.062,0.0,2.062,1
preplanner/__schedule_periodic_replan,0.573,0.0,0.573,1
preplanner/generate_plan,113.127,0.0,113.127,1
replanner/compile_new_measurement_request_bids,0.0,0.001,0.0,9116
replanner/update_percepts,0.007,0.047,0.001,9116
replanner/check_request_completion,0.0,0.0,0.0,9116
replanner/check_request_end_time,0.0,0.0,0.0,9116
replanner/compare_bids,0.0,0.002,0.0,9116
replanner/consensus_phase,0.0,0.002,0.0,9116
replanner/is_observation_path_valid,0.005,0.049,0.001,225536
replanner/needs_planning,0.011,0.046,0.0,9116
replanner/_get_available_requests,0.208,0.365,0.086,1292
replanner/planning_phase,1.656,5.796,0.431,292
replanner/_schedule_observations,3.451,3.796,2.232,292
replanner/_schedule_maneuvers,0.359,0.422,0.264,292
replanner/_schedule_broadcasts,0.061,0.153,0.016,292
replanner/_schedule_waits,0.0,0.0,0.0,292
replanner/generate_plan,5.612,7.112,3.622,292
replanner/calc_imaging_time,0.086,0.096,0.032,15
