Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
88,3273,,-33.006,120.698,644.1,-3.9,4.29,50.19
89,2056,,-32.348,120.652,642.1,-0.88,0.96,50.24
89,3568,,-32.336,120.748,642.2,-1.55,1.71,50.16
91,4295,,-31.382,121.602,643.1,-4.23,4.65,49.44
96,2493,,-28.069,121.719,646.2,8.1,8.92,49.51
96,2644,,-28.21,121.91,643.0,6.02,6.62,49.32
98,1729,,-27.977,124.465,658.5,-13.55,14.94,47.04
99,921,,-26.694,123.21,638.2,1.44,1.59,48.27
104,4105,,-23.29,123.14,660.5,14.83,16.35,48.71
265,4095,,62.631,179.477,690.9,10.26,11.36,86.04
279,3241,,67.156,-163.735,714.9,14.7,16.33,nan
281,820,,66.523,-160.131,693.7,5.28,5.85,nan
294,4959,,68.188,-140.241,714.3,10.81,12.02,nan
303,4322,,67.676,-126.256,728.9,13.36,14.87,nan
303,4557,,65.972,-127.301,707.5,-2.17,2.41,nan
304,512,,67.453,-124.678,728.4,12.98,14.45,nan
304,2197,,66.27,-125.786,708.1,1.97,2.18,nan
304,4655,,67.284,-124.865,723.6,11.42,12.7,nan
308,443,,64.056,-121.519,727.5,-11.72,13.05,nan
309,3879,,65.605,-118.501,714.7,5.25,5.83,nan
310,450,,64.821,-117.835,712.1,-0.18,0.2,nan
310,3614,,65.4,-117.363,715.5,5.29,5.88,nan
310,4435,,64.578,-117.943,712.8,-2.38,2.65,nan
311,2557,,64.571,-116.542,712.8,-0.21,0.24,nan
311,3134,,65.036,-115.984,715.3,4.5,5.01,nan
311,4863,,64.804,-116.463,713.3,1.91,2.12,nan
312,1898,,64.954,-114.684,717.9,6.0,6.67,nan
313,2947,,65.293,-112.652,732.2,12.04,13.41,nan
314,521,,64.84,-111.68,728.3,10.37,11.55,nan
314,2397,,62.801,-114.061,726.9,-9.84,10.95,nan
314,2767,,63.129,-113.788,720.7,-6.81,7.58,nan
314,4610,,62.554,-114.213,732.9,-12.0,13.37,nan
315,2867,,64.906,-109.848,740.9,14.17,15.8,nan
315,4001,,63.626,-111.652,715.9,1.16,1.29,nan
315,4810,,64.795,-110.053,736.8,13.01,14.5,nan
316,1281,,63.737,-110.069,719.8,5.18,5.77,nan
316,2345,,64.552,-108.72,740.3,13.79,15.37,nan
316,2609,,64.267,-109.262,730.7,10.7,11.92,nan
316,2708,,63.286,-110.635,716.6,0.65,0.72,nan
316,4234,,63.692,-109.952,719.6,5.07,5.64,nan
317,222,,64.074,-107.936,735.0,11.96,13.33,nan
317,1670,,62.006,-110.573,727.2,-8.98,10.0,nan
317,2962,,63.049,-109.477,717.4,1.28,1.43,nan
317,4041,,64.426,-107.476,746.8,15.32,17.09,nan
318,4622,,61.279,-110.178,740.5,-13.41,14.96,nan
319,1169,,63.22,-106.086,730.7,9.86,10.99,nan
319,1702,,61.794,-107.906,721.4,-4.71,5.24,nan
319,1858,,62.859,-106.44,723.9,6.5,7.24,nan
319,3606,,63.103,-106.153,728.4,8.88,9.89,nan
320,1767,,61.892,-106.318,719.4,-0.43,0.48,nan
320,2286,,62.453,-105.624,723.1,5.48,6.1,nan
320,2736,,61.943,-106.419,719.4,-0.25,0.28,nan
320,4425,,62.131,-106.156,719.8,1.92,2.14,nan
321,828,,61.615,-105.286,720.1,0.31,0.34,nan
321,1931,,61.413,-105.554,720.5,-1.84,2.05,nan
321,2564,,60.137,-107.318,748.7,-15.04,16.79,nan
321,2927,,60.794,-106.434,728.8,-8.41,9.37,nan
321,3270,,60.471,-107.057,738.6,-12.15,13.55,nan
321,4535,,60.956,-106.174,725.5,-6.64,7.39,nan
322,317,,59.864,-106.401,748.3,-14.73,16.44,nan
322,2192,,60.494,-105.515,729.2,-8.26,9.2,nan
322,3231,,60.684,-105.304,725.9,-6.4,7.13,nan
322,4184,,61.599,-103.903,722.5,3.65,4.06,nan
323,1200,,60.464,-103.949,724.0,-4.47,4.98,nan
323,2884,,60.84,-103.407,721.6,-0.47,0.52,nan
323,3178,,60.827,-103.403,721.6,-0.58,0.65,nan
324,243,,61.164,-101.514,728.1,6.86,7.65,nan
324,2515,,61.686,-100.64,742.1,12.56,14.01,nan
324,3187,,60.857,-101.987,723.8,3.51,3.91,nan
324,3516,,59.527,-104.018,737.5,-11.07,12.34,nan
325,589,,61.214,-99.758,740.5,11.84,13.21,nan
326,95,,60.827,-98.965,740.4,11.54,12.88,nan
326,1472,,59.636,-100.895,724.0,-1.74,1.94,nan
327,1528,,59.732,-99.322,725.9,3.5,3.9,nan
327,2500,,58.764,-100.705,730.5,-7.02,7.82,nan
327,3553,,58.943,-100.37,727.3,-4.87,5.43,nan
327,3850,,59.922,-98.73,729.5,6.44,7.18,nan
328,1332,,58.972,-98.923,725.1,-0.35,0.39,nan
328,1907,,59.12,-98.594,725.4,1.68,1.87,nan
328,2639,,58.742,-99.219,726.0,-2.77,3.09,nan
329,1267,,58.83,-97.6,726.8,2.83,3.15,nan
329,2953,,58.928,-97.468,727.6,3.85,4.29,nan
330,1367,,58.282,-96.991,726.7,1.32,1.47,nan
330,4660,,58.279,-97.196,726.5,0.62,0.69,nan
331,672,,57.114,-97.587,735.2,-8.04,8.97,nan
331,1378,,57.31,-97.161,730.9,-5.47,6.1,nan
331,3513,,56.714,-98.29,747.6,-12.71,14.19,nan
332,4767,,57.685,-95.008,729.8,4.02,4.48,nan
333,1355,,56.039,-96.534,744.3,-11.18,12.48,nan
333,1480,,55.729,-97.037,755.9,-14.63,16.35,nan
336,2016,,54.519,-94.761,755.8,-14.06,15.71,nan
337,1717,,54.542,-93.404,741.8,-9.15,10.21,nan
338,2636,,54.03,-92.673,743.1,-9.42,10.51,nan
338,3442,,53.758,-93.343,754.6,-13.34,14.9,nan
340,1917,,53.485,-90.935,737.5,-5.85,6.52,nan
342,651,,52.898,-89.003,734.8,-1.39,1.55,nan
343,1828,,52.695,-87.824,735.9,2.43,2.71,nan
344,894,,52.161,-87.593,735.9,0.6,0.67,nan
344,2938,,51.704,-88.542,740.2,-5.88,6.56,nan
345,1875,,50.505,-89.154,764.0,-14.59,16.32,nan
345,3532,,50.912,-88.573,749.5,-10.14,11.33,nan
347,2420,,50.38,-86.727,740.9,-5.0,5.58,nan
350,2748,,48.656,-85.738,750.4,-9.19,10.27,nan
351,3668,,48.481,-84.532,742.8,-4.51,5.04,nan
351,4123,,49.08,-83.391,742.0,3.77,4.21,nan
352,3772,,47.998,-83.972,743.1,-4.22,4.71,nan
353,2944,,48.1,-82.27,743.9,4.42,4.93,nan
353,4353,,48.704,-80.937,764.5,13.35,14.94,nan
355,4067,,46.312,-82.963,749.5,-7.32,8.17,nan
356,876,,47.287,-79.462,769.5,14.2,15.9,nan
356,1290,,46.666,-80.672,747.4,5.7,6.37,nan
359,1425,,45.12,-79.576,747.5,4.47,5.0,nan
359,2817,,45.699,-78.275,768.5,13.44,15.05,nan
364,860,,43.271,-76.204,775.1,14.43,16.16,nan
364,1021,,42.902,-76.864,759.5,9.54,10.67,nan
364,1032,,42.946,-76.734,761.8,10.4,11.64,nan
427,3026,,8.292,-62.688,777.8,-7.81,8.76,nan
448,3082,,-2.761,-57.478,771.4,2.52,2.83,nan
449,3005,,-3.508,-57.995,772.2,-3.55,3.98,nan
480,156,,-20.373,-51.377,765.4,-0.88,0.99,nan
480,336,,-19.867,-50.346,774.1,8.18,9.17,nan
482,918,,-21.118,-50.2,768.6,5.45,6.11,nan
483,2017,,-22.545,-52.0,782.6,-11.68,13.1,nan
486,462,,-23.212,-49.229,768.1,5.96,6.68,nan
789,4015,,28.212,119.536,639.5,2.31,2.54,58.11
794,77,,31.11,120.544,644.4,5.71,6.28,60.09
794,1092,,31.494,119.777,659.6,13.01,14.34,60.75
794,2019,,31.549,119.51,666.4,15.12,16.68,60.91
812,1889,,41.29,125.399,670.2,13.58,14.99,67.38
833,989,,51.373,136.523,662.2,1.83,2.02,74.9
836,633,,51.686,140.219,684.7,-13.51,14.95,74.91
838,1242,,53.39,139.965,665.6,-2.27,2.5,76.62
853,4223,,59.565,151.757,677.7,-4.57,5.06,82.79
863,3603,,62.515,162.477,692.2,-9.14,10.13,86.72
888,3241,,67.156,-163.735,701.4,1.82,2.03,nan
913,483,,60.451,-133.263,748.5,-15.13,16.89,nan
915,1838,,61.235,-129.285,721.0,-0.2,0.22,nan
934,3266,,52.311,-116.328,758.9,-13.93,15.57,nan
935,4546,,53.453,-112.949,738.8,5.77,6.43,nan
943,2548,,48.323,-111.102,760.2,-12.61,14.1,nan
965,4904,,38.964,-98.494,774.6,13.08,14.66,nan
974,670,,33.823,-96.573,762.0,6.61,7.4,nan
974,3908,,32.825,-98.962,775.2,-11.97,13.41,nan
974,4218,,33.222,-97.833,758.0,-3.57,3.99,nan
976,1258,,32.815,-95.915,764.3,7.34,8.22,nan
978,3724,,31.328,-96.33,758.1,-0.45,0.5,nan
980,813,,30.633,-95.016,763.5,5.9,6.61,nan
980,3855,,30.36,-95.565,759.2,1.34,1.5,nan
981,4509,,29.921,-95.133,760.3,2.76,3.09,nan
982,743,,29.754,-93.895,773.9,10.35,11.6,nan
982,2847,,30.032,-93.364,788.3,14.6,16.38,nan
982,4094,,29.924,-93.405,785.9,13.98,15.69,nan
1001,2848,,18.479,-91.796,778.8,-9.82,11.01,nan
1002,3965,,17.801,-92.026,790.3,-13.36,15.0,nan
1008,4550,,15.838,-87.603,791.7,13.36,15.0,nan
1010,1829,,13.944,-88.932,768.6,-1.86,2.08,nan
1047,2830,,-5.744,-80.64,779.3,8.32,9.33,nan
1048,1294,,-6.325,-80.557,777.3,7.39,8.29,nan
1101,3598,,-36.017,-70.557,774.2,-12.2,13.67,nan
1106,436,,-38.579,-68.689,765.9,-10.29,11.52,nan
1107,242,,-39.27,-68.758,774.3,-13.13,14.71,nan
1107,4682,,-39.106,-68.59,769.1,-11.57,12.96,nan
1111,3629,,-40.615,-65.906,750.1,-2.03,2.27,nan
1373,4895,,23.462,91.814,641.6,7.34,8.08,55.82
1395,765,,35.35,98.379,645.1,2.15,2.37,62.77
1438,3934,,57.834,117.728,693.0,14.12,15.64,80.93
1471,2520,,67.867,155.816,710.5,11.86,13.17,nan
1511,596,,60.233,-151.159,723.4,1.32,1.47,nan
1971,1876,,26.414,67.696,650.8,11.05,12.18,57.83
1984,3049,,32.684,73.511,653.3,-9.79,10.79,60.48
1987,4077,,34.29,74.516,655.8,-10.31,11.36,61.53
1991,4676,,37.447,73.578,656.9,9.91,10.92,64.66
2009,237,,46.577,81.229,657.7,4.03,4.44,71.09
2024,628,,52.826,91.367,679.9,-11.34,12.54,76.0
2054,4753,,63.588,119.007,703.4,-11.99,13.31,88.63
2076,2589,,68.299,149.797,723.3,12.97,14.43,nan
2076,4110,,68.357,149.994,725.2,13.52,15.05,nan
2077,1307,,68.414,151.616,730.1,14.68,16.34,nan
2077,3560,,68.337,151.517,727.6,13.99,15.57,nan
2079,3254,,67.673,154.56,717.3,10.06,11.19,nan
2096,4319,,63.334,176.648,721.3,5.49,6.11,nan
2481,59,,-20.94,25.952,634.6,1.26,1.39,47.54
2498,100,,-11.431,29.815,630.6,-0.2,0.22,46.07
2538,56,,11.574,37.407,634.1,5.65,6.22,50.56
2575,3033,,32.224,46.593,643.0,3.07,3.38,60.96
2575,4743,,31.686,47.711,648.4,-7.71,8.49,60.04
2592,10,,41.057,52.913,651.2,-2.8,3.09,66.7
2599,1465,,44.769,55.565,654.4,-1.15,1.27,69.55
2599,3093,,44.993,55.125,655.0,2.67,2.95,69.86
2600,1183,,45.594,55.398,656.6,4.07,4.48,70.37
2609,3504,,48.943,62.03,682.0,-13.82,15.28,72.54
2609,3648,,48.952,62.207,684.6,-14.58,16.13,72.53
2614,3650,,51.601,64.47,675.1,-10.15,11.22,74.92
2616,444,,52.921,64.971,667.0,-4.54,5.01,76.19
2616,2669,,52.594,65.59,674.3,-9.22,10.2,75.83
2617,4811,,53.327,65.61,668.0,-4.89,5.4,76.55
2620,4634,,54.523,67.927,673.2,-7.17,7.92,77.63
2621,3770,,55.644,67.465,668.4,1.86,2.05,78.76
2677,4711,,65.237,135.794,712.5,-5.47,6.08,nan
3109,380,,-1.385,9.101,633.3,-6.32,6.95,46.27
3183,3931,,41.003,25.16,674.3,14.88,16.43,67.51
