GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
88,3273,-33.006,120.698
89,2056,-32.348,120.652
89,3568,-32.336,120.748
91,4295,-31.382,121.602
96,2493,-28.069,121.719
96,2644,-28.21,121.91
98,1729,-27.977,124.465
99,921,-26.694,123.21
104,4105,-23.29,123.14
265,4095,62.631,179.477
279,3241,67.156,-163.735
281,820,66.523,-160.131
294,4959,68.188,-140.241
303,4322,67.676,-126.256
303,4557,65.972,-127.301
304,512,67.453,-124.678
304,2197,66.27,-125.786
304,4655,67.284,-124.865
308,443,64.056,-121.519
309,3879,65.605,-118.501
310,450,64.821,-117.835
310,3614,65.4,-117.363
310,4435,64.578,-117.943
311,2557,64.571,-116.542
311,3134,65.036,-115.984
311,4863,64.804,-116.463
312,1898,64.954,-114.684
313,2947,65.293,-112.652
314,521,64.84,-111.68
314,2397,62.801,-114.061
314,2767,63.129,-113.788
314,4610,62.554,-114.213
315,2867,64.906,-109.848
315,4001,63.626,-111.652
315,4810,64.795,-110.053
316,1281,63.737,-110.069
316,2345,64.552,-108.72
316,2609,64.267,-109.262
316,2708,63.286,-110.635
316,4234,63.692,-109.952
317,222,64.074,-107.936
317,1670,62.006,-110.573
317,2962,63.049,-109.477
317,4041,64.426,-107.476
318,4622,61.279,-110.178
319,1169,63.22,-106.086
319,1702,61.794,-107.906
319,1858,62.859,-106.44
319,3606,63.103,-106.153
320,1767,61.892,-106.318
320,2286,62.453,-105.624
320,2736,61.943,-106.419
320,4425,62.131,-106.156
321,828,61.615,-105.286
321,1931,61.413,-105.554
321,2564,60.137,-107.318
321,2927,60.794,-106.434
321,3270,60.471,-107.057
321,4535,60.956,-106.174
322,317,59.864,-106.401
322,2192,60.494,-105.515
322,3231,60.684,-105.304
322,4184,61.599,-103.903
323,1200,60.464,-103.949
323,2884,60.84,-103.407
323,3178,60.827,-103.403
324,243,61.164,-101.514
324,2515,61.686,-100.64
324,3187,60.857,-101.987
324,3516,59.527,-104.018
325,589,61.214,-99.758
326,95,60.827,-98.965
326,1472,59.636,-100.895
327,1528,59.732,-99.322
327,2500,58.764,-100.705
327,3553,58.943,-100.37
327,3850,59.922,-98.73
328,1332,58.972,-98.923
328,1907,59.12,-98.594
328,2639,58.742,-99.219
329,1267,58.83,-97.6
329,2953,58.928,-97.468
330,1367,58.282,-96.991
330,4660,58.279,-97.196
331,672,57.114,-97.587
331,1378,57.31,-97.161
331,3513,56.714,-98.29
332,4767,57.685,-95.008
333,1355,56.039,-96.534
333,1480,55.729,-97.037
336,2016,54.519,-94.761
337,1717,54.542,-93.404
338,2636,54.03,-92.673
338,3442,53.758,-93.343
340,1917,53.485,-90.935
342,651,52.898,-89.003
343,1828,52.695,-87.824
344,894,52.161,-87.593
344,2938,51.704,-88.542
345,1875,50.505,-89.154
345,3532,50.912,-88.573
347,2420,50.38,-86.727
350,2748,48.656,-85.738
351,3668,48.481,-84.532
351,4123,49.08,-83.391
352,3772,47.998,-83.972
353,2944,48.1,-82.27
353,4353,48.704,-80.937
355,4067,46.312,-82.963
356,876,47.287,-79.462
356,1290,46.666,-80.672
359,1425,45.12,-79.576
359,2817,45.699,-78.275
364,860,43.271,-76.204
364,1021,42.902,-76.864
364,1032,42.946,-76.734
427,3026,8.292,-62.688
448,3082,-2.761,-57.478
449,3005,-3.508,-57.995
480,156,-20.373,-51.377
480,336,-19.867,-50.346
482,918,-21.118,-50.2
483,2017,-22.545,-52.0
486,462,-23.212,-49.229
789,4015,28.212,119.536
794,77,31.11,120.544
794,1092,31.494,119.777
794,2019,31.549,119.51
812,1889,41.29,125.399
833,989,51.373,136.523
836,633,51.686,140.219
838,1242,53.39,139.965
853,4223,59.565,151.757
863,3603,62.515,162.477
888,3241,67.156,-163.735
913,483,60.451,-133.263
915,1838,61.235,-129.285
934,3266,52.311,-116.328
935,4546,53.453,-112.949
943,2548,48.323,-111.102
965,4904,38.964,-98.494
974,670,33.823,-96.573
974,3908,32.825,-98.962
974,4218,33.222,-97.833
976,1258,32.815,-95.915
978,3724,31.328,-96.33
980,813,30.633,-95.016
980,3855,30.36,-95.565
981,4509,29.921,-95.133
982,743,29.754,-93.895
982,2847,30.032,-93.364
982,4094,29.924,-93.405
1001,2848,18.479,-91.796
1002,3965,17.801,-92.026
1008,4550,15.838,-87.603
1010,1829,13.944,-88.932
1047,2830,-5.744,-80.64
1048,1294,-6.325,-80.557
1101,3598,-36.017,-70.557
1106,436,-38.579,-68.689
1107,242,-39.27,-68.758
1107,4682,-39.106,-68.59
1111,3629,-40.615,-65.906
1373,4895,23.462,91.814
1395,765,35.35,98.379
1438,3934,57.834,117.728
1471,2520,67.867,155.816
1511,596,60.233,-151.159
1971,1876,26.414,67.696
1984,3049,32.684,73.511
1987,4077,34.29,74.516
1991,4676,37.447,73.578
2009,237,46.577,81.229
2024,628,52.826,91.367
2054,4753,63.588,119.007
2076,2589,68.299,149.797
2076,4110,68.357,149.994
2077,1307,68.414,151.616
2077,3560,68.337,151.517
2079,3254,67.673,154.56
2096,4319,63.334,176.648
2481,59,-20.94,25.952
2498,100,-11.431,29.815
2538,56,11.574,37.407
2575,3033,32.224,46.593
2575,4743,31.686,47.711
2592,10,41.057,52.913
2599,1465,44.769,55.565
2599,3093,44.993,55.125
2600,1183,45.594,55.398
2609,3504,48.943,62.03
2609,3648,48.952,62.207
2614,3650,51.601,64.47
2616,444,52.921,64.971
2616,2669,52.594,65.59
2617,4811,53.327,65.61
2620,4634,54.523,67.927
2621,3770,55.644,67.465
2677,4711,65.237,135.794
3109,380,-1.385,9.101
3183,3931,41.003,25.16
3184,1467,40.211,28.461
3185,585,40.444,29.34
3192,3303,45.486,29.152
3193,791,45.82,30.134
3196,850,46.116,34.038
3196,3901,46.188,33.765
3199,1308,47.87,35.09
3200,4873,48.485,35.16
3203,3084,49.883,36.982
3238,1371,63.9,65.916
3238,2904,65.006,64.755
3239,801,65.928,65.298
3239,3621,65.47,65.69
3240,3338,66.114,66.536
3242,1812,66.852,69.131
3257,2742,67.336,92.333
3259,1576,66.604,95.133
3261,1908,68.038,98.693
3277,3381,65.687,122.096
3281,1455,63.552,125.444
3788,853,45.673,8.682
3789,4470,47.125,7.229
3790,4529,47.176,8.464
3793,3092,47.997,11.355
3793,3748,48.076,11.13
3801,1590,53.506,12.65
3818,4764,61.259,24.833
3820,1164,61.916,26.95
3821,144,62.305,27.912
3821,2576,60.791,30.149
3821,2716,62.449,27.64
3821,3018,62.519,27.394
3821,4160,60.574,30.443
3822,725,62.021,29.9
3822,2556,62.775,28.691
3823,186,62.804,30.177
3824,661,61.852,33.194
3825,965,62.212,34.277
3826,947,63.897,33.314
3839,3518,67.272,50.244
3841,956,67.95,52.956
3848,1565,65.655,64.624
3849,1501,65.75,65.983
3850,4555,66.246,67.537
3862,3802,66.604,85.396
3864,2048,66.478,88.39
3891,3485,57.193,116.436
3891,3934,57.834,117.728
3917,2268,44.038,128.929
3918,42,45.053,132.842
3935,250,34.982,135.906
4080,4271,-42.577,171.469
4082,2269,-44.565,170.199
4200,1046,-52.39,-71.206
4245,920,-29.014,-53.188
4248,1993,-27.526,-51.789
4248,3860,-27.279,-52.382
4256,506,-23.131,-49.732
4262,711,-20.285,-47.063
4262,3962,-20.153,-47.277
4396,2148,53.581,-9.32
4398,1734,54.473,-8.03
4404,3299,57.409,-4.332
4420,4739,62.325,12.243
4421,1414,64.083,11.631
4421,2942,63.313,12.599
4422,2039,62.905,14.569
4423,1830,64.695,13.741
4423,2529,64.508,14.141
4423,3826,64.566,14.119
4423,4282,65.009,13.537
4424,1570,64.138,15.905
4424,3760,64.161,15.998
4425,2033,64.87,16.742
4426,3284,65.641,17.436
4431,3188,66.516,24.38
4431,4805,66.629,24.495
4436,175,65.384,32.739
4437,1654,65.767,33.922
4438,1906,67.832,34.701
4438,3039,68.233,34.663
4439,4982,68.263,36.279
4440,3448,66.418,38.203
4440,4423,68.166,37.855
4448,3518,67.272,50.244
4458,1565,65.655,64.624
4459,1501,65.75,65.983
4459,3338,66.114,66.536
4460,1371,63.9,65.916
4460,4310,64.101,66.054
4466,4941,62.24,72.644
4469,4167,61.002,75.452
4472,4543,60.039,78.637
4472,4809,60.075,78.519
4486,109,55.934,92.293
4486,3523,54.66,90.119
4528,4449,34.944,110.931
4529,2709,34.925,112.363
4530,2937,34.202,112.18
4532,613,32.558,111.489
4535,4215,31.525,113.583
4538,1214,29.348,112.993
4539,1335,30.14,116.502
4539,3627,30.281,116.697
4570,3706,13.376,123.349
4579,488,7.997,124.288
4581,3777,6.972,124.616
4643,2725,-26.827,137.452
4644,3151,-27.423,137.71
4644,4900,-27.66,136.923
4645,1593,-28.923,135.573
4646,2755,-28.415,138.21
4650,52,-31.252,137.86
4660,1331,-35.95,141.871
4661,3407,-37.451,140.018
4662,3372,-37.235,141.961
4863,4280,-15.712,-70.204
4864,1679,-15.193,-69.924
5034,3279,66.056,14.865
5036,792,66.073,17.856
5036,2293,67.861,17.623
5036,2494,66.571,17.732
5037,1405,66.74,19.198
5043,4036,66.346,28.055
5043,4905,66.256,28.098
5044,931,64.891,28.897
5044,2658,64.85,28.972
5045,714,66.645,31.347
5045,3985,65.478,30.568
5046,1373,67.08,33.19
5081,4634,54.523,67.927
5082,3815,54.067,68.376
5084,1719,54.035,71.327
5084,3507,53.752,70.935
5086,2924,52.348,71.115
5122,4343,34.048,85.602
5125,2539,33.986,89.898
5125,4412,33.49,88.709
5126,366,33.477,90.356
5127,2729,31.994,88.256
5127,4457,31.562,87.354
5128,2341,30.952,87.535
5129,2857,31.71,90.744
5130,1209,31.269,91.036
5130,3963,31.01,90.485
5133,4498,29.038,90.418
5170,1199,8.973,98.793
5174,215,7.263,100.422
5251,3789,-34.931,116.411
5546,2634,35.785,-76.406
5558,1781,42.287,-72.341
5565,1843,45.182,-67.778
5565,2145,45.634,-68.783
5566,3262,46.493,-69.29
5567,4415,45.707,-66.056
5576,1484,51.898,-64.974
5576,2267,52.019,-65.231
5577,1344,52.083,-63.836
5577,3127,50.525,-60.766
5580,3399,53.803,-62.678
5583,844,54.126,-58.682
5583,4932,54.705,-59.768
5622,4397,65.595,-17.085
5643,3657,66.772,14.141
5644,4091,66.996,15.958
5645,3705,63.795,14.649
5646,719,65.877,17.994
5653,578,61.511,23.691
5653,1004,61.959,24.108
5653,1401,61.46,23.527
5653,4121,63.043,25.524
5654,261,62.616,26.357
5654,644,62.758,26.549
5654,887,63.231,27.22
5654,2915,61.256,24.623
5654,4003,64.086,28.641
5654,4089,62.319,26.115
5654,4764,61.259,24.833
5655,440,61.674,26.69
5655,1164,61.916,26.95
5655,2716,62.449,27.64
5656,2113,61.28,27.656
5659,2233,61.813,33.03
5659,3153,61.573,32.628
5659,4030,62.336,33.889
5666,402,59.516,39.796
5684,2949,49.464,48.115
5685,748,50.49,51.616
5688,1400,48.46,51.923
5694,4149,45.522,54.462
5695,3093,44.993,55.125
5701,3713,42.851,59.274
5734,1701,24.899,68.052
5736,393,24.073,68.945
6159,4865,46.613,-94.177
6160,417,47.252,-94.224
6160,2181,47.452,-94.486
6162,1153,47.959,-92.476
6163,3349,48.898,-92.839
6164,1983,49.203,-91.951
6165,4016,49.817,-91.637
6165,4489,49.551,-91.284
6165,4800,49.028,-90.001
6166,731,50.088,-90.826
6167,1336,50.684,-90.326
6167,2366,50.862,-90.906
6167,4683,50.747,-90.693
6169,2180,50.992,-87.861
6169,2420,50.38,-86.727
6169,3973,50.474,-87.049
6169,4187,50.602,-87.208
6170,2440,52.029,-88.467
6171,1964,52.809,-88.458
6186,3306,57.548,-74.49
6186,4119,57.988,-75.317
6187,2323,60.083,-77.239
6188,547,59.78,-75.295
6188,689,60.02,-75.58
6188,2090,59.968,-75.451
6188,4962,58.44,-73.145
6189,1225,59.696,-73.58
6189,1540,61.011,-75.798
6189,3122,60.011,-73.884
6189,4729,60.394,-74.58
6190,4481,60.429,-73.254
6191,2435,59.706,-70.636
6210,3043,66.215,-49.851
6230,3678,65.563,-20.449
6251,4342,61.497,6.12
6253,4247,61.328,8.79
6253,4832,60.733,8.01
6255,3525,59.012,8.268
6255,3882,61.266,11.773
6256,3781,60.312,11.671
6259,1310,58.976,14.116
6261,3242,58.139,15.695
6261,4981,57.295,14.312
6270,2887,54.135,21.711
6270,2965,52.661,19.136
6282,4082,47.841,27.226
6284,4855,47.279,29.122
6296,3779,40.04,31.413
6297,2263,41.361,35.722
6306,811,36.06,37.519
6306,1114,36.383,38.183
6307,262,35.855,38.559
6744,4022,41.305,-120.06
6745,3219,42.948,-122.102
6751,3863,44.835,-116.902
6754,659,47.955,-118.981
6756,1831,48.494,-116.889
6757,409,49.469,-117.465
6757,1076,48.411,-115.314
6761,3990,50.279,-112.827
6763,3979,52.323,-114.077
6768,2466,53.517,-108.705
6769,392,54.844,-109.695
6770,1800,54.51,-107.468
6771,211,55.831,-108.465
6771,310,55.817,-108.375
6771,854,56.405,-109.428
6771,2208,54.529,-105.927
6772,470,56.615,-108.422
6772,1424,55.837,-106.77
6772,4189,55.399,-106.083
6772,4831,55.734,-106.566
6773,125,55.317,-104.558
6773,839,55.669,-105.195
6773,2672,55.703,-105.216
6773,3383,55.888,-105.34
6774,1620,56.734,-105.317
6774,2643,56.993,-105.859
6775,27,56.234,-103.15
6776,1068,56.398,-101.899
6776,4164,57.218,-103.282
6778,1473,59.223,-103.86
6778,4398,57.088,-100.252
6779,3561,58.025,-100.112
6781,594,58.714,-98.241
6781,1713,60.018,-100.403
6781,2914,60.242,-100.703
6782,1581,60.141,-99.106
