routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.014,0.047,0.0,439
__check_action_completion,0.0,0.0,0.0,439
preplanner/update_percepts,0.001,0.008,0.0,439
preplanner/needs_planning,0.0,0.0,0.0,439
preplanner/calculate_access_opportunities,0.1,0.133,0.041,70
preplanner/_schedule_observations,0.201,0.266,0.108,70
preplanner/is_observation_path_valid,0.0,0.0,0.0,70
preplanner/_schedule_broadcasts,0.066,0.117,0.0,70
preplanner/_schedule_maneuvers,0.0,0.0,0.0,70
preplanner/__schedule_periodic_replan,0.001,0.004,0.0,70
preplanner/generate_plan,0.269,0.332,0.123,70
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,439
replanner/update_percepts,0.003,0.016,0.0,439
replanner/check_request_completion,0.0,0.0,0.0,439
replanner/check_request_end_time,0.0,0.0,0.0,439
replanner/compare_bids,0.0,0.003,0.0,439
replanner/consensus_phase,0.0,0.003,0.0,439
replanner/is_observation_path_valid,0.0,0.003,0.0,2138
replanner/_get_available_requests,0.013,0.071,0.0,407
replanner/needs_planning,0.007,0.038,0.0,439
replanner/planning_phase,0.559,1.613,0.051,18
replanner/_schedule_observations,0.001,0.002,0.0,18
replanner/_schedule_maneuvers,0.019,0.041,0.001,18
replanner/_schedule_broadcasts,0.099,0.171,0.023,18
replanner/_schedule_waits,0.0,0.0,0.0,18
replanner/generate_plan,0.68,1.763,0.095,18
replanner/calc_imaging_time,0.146,0.12,0.135,16
