GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.05
time index,GP index,lat [deg],lon [deg]
0,4366,3.0,-103.788
0,4367,3.0,-102.786
0,4368,3.0,-101.783
0,4369,3.0,-100.78
0,4370,3.0,-99.777
0,4371,3.0,-98.774
0,4372,3.0,-97.772
0,4373,3.0,-96.769
0,4374,3.0,-95.766
0,4725,-3.0,-104.0
0,4726,-3.0,-103.0
0,4727,-3.0,-102.0
0,4728,-3.0,-101.0
0,4729,-3.0,-100.0
0,4730,-3.0,-99.0
0,4731,-3.0,-98.0
0,4732,-3.0,-97.0
0,4733,-3.0,-96.0
0,5085,2.0,-104.0
0,5086,2.0,-103.0
0,5087,2.0,-102.0
0,5088,2.0,-101.0
0,5089,2.0,-100.0
0,5090,2.0,-99.0
0,5091,2.0,-98.0
0,5092,2.0,-97.0
0,5093,2.0,-96.0
0,5445,-2.0,-104.0
0,5446,-2.0,-103.0
0,5447,-2.0,-102.0
0,5448,-2.0,-101.0
0,5449,-2.0,-100.0
0,5450,-2.0,-99.0
0,5451,-2.0,-98.0
0,5452,-2.0,-97.0
0,5453,-2.0,-96.0
0,5805,1.0,-104.0
0,5806,1.0,-103.0
0,5807,1.0,-102.0
0,5808,1.0,-101.0
0,5809,1.0,-100.0
0,5810,1.0,-99.0
0,5811,1.0,-98.0
0,5812,1.0,-97.0
0,5813,1.0,-96.0
0,6165,-1.0,-103.788
0,6166,-1.0,-102.786
0,6167,-1.0,-101.783
0,6168,-1.0,-100.78
0,6169,-1.0,-99.777
0,6170,-1.0,-98.774
0,6171,-1.0,-97.772
0,6172,-1.0,-96.769
0,6524,0.0,-104.0
0,6525,0.0,-103.0
0,6526,0.0,-102.0
0,6527,0.0,-101.0
0,6528,0.0,-100.0
0,6529,0.0,-99.0
0,6530,0.0,-98.0
0,6531,0.0,-97.0
0,6532,0.0,-96.0
1,4365,3.0,-104.791
1,4366,3.0,-103.788
1,4367,3.0,-102.786
1,4368,3.0,-101.783
1,4369,3.0,-100.78
1,4370,3.0,-99.777
1,4371,3.0,-98.774
1,4372,3.0,-97.772
1,4373,3.0,-96.769
1,4724,-3.0,-105.0
1,4725,-3.0,-104.0
1,4726,-3.0,-103.0
1,4727,-3.0,-102.0
1,4728,-3.0,-101.0
1,4729,-3.0,-100.0
1,4730,-3.0,-99.0
1,4731,-3.0,-98.0
1,4732,-3.0,-97.0
1,5084,2.0,-105.0
1,5085,2.0,-104.0
1,5086,2.0,-103.0
1,5087,2.0,-102.0
1,5088,2.0,-101.0
1,5089,2.0,-100.0
1,5090,2.0,-99.0
1,5091,2.0,-98.0
1,5092,2.0,-97.0
1,5444,-2.0,-105.0
1,5445,-2.0,-104.0
1,5446,-2.0,-103.0
1,5447,-2.0,-102.0
1,5448,-2.0,-101.0
1,5449,-2.0,-100.0
1,5450,-2.0,-99.0
1,5451,-2.0,-98.0
1,5452,-2.0,-97.0
1,5804,1.0,-105.0
1,5805,1.0,-104.0
1,5806,1.0,-103.0
1,5807,1.0,-102.0
1,5808,1.0,-101.0
1,5809,1.0,-100.0
1,5810,1.0,-99.0
1,5811,1.0,-98.0
1,5812,1.0,-97.0
1,6164,-1.0,-104.791
1,6165,-1.0,-103.788
1,6166,-1.0,-102.786
1,6167,-1.0,-101.783
1,6168,-1.0,-100.78
1,6169,-1.0,-99.777
1,6170,-1.0,-98.774
1,6171,-1.0,-97.772
1,6172,-1.0,-96.769
1,6523,0.0,-105.0
1,6524,0.0,-104.0
1,6525,0.0,-103.0
1,6526,0.0,-102.0
1,6527,0.0,-101.0
1,6528,0.0,-100.0
1,6529,0.0,-99.0
1,6530,0.0,-98.0
1,6531,0.0,-97.0
2,4365,3.0,-104.791
2,4366,3.0,-103.788
2,4367,3.0,-102.786
2,4368,3.0,-101.783
2,4369,3.0,-100.78
2,4370,3.0,-99.777
2,4371,3.0,-98.774
2,4372,3.0,-97.772
2,4724,-3.0,-105.0
2,4725,-3.0,-104.0
2,4726,-3.0,-103.0
2,4727,-3.0,-102.0
2,4728,-3.0,-101.0
2,4729,-3.0,-100.0
2,4730,-3.0,-99.0
2,4731,-3.0,-98.0
2,5084,2.0,-105.0
2,5085,2.0,-104.0
2,5086,2.0,-103.0
2,5087,2.0,-102.0
2,5088,2.0,-101.0
2,5089,2.0,-100.0
2,5090,2.0,-99.0
2,5091,2.0,-98.0
2,5444,-2.0,-105.0
2,5445,-2.0,-104.0
2,5446,-2.0,-103.0
2,5447,-2.0,-102.0
2,5448,-2.0,-101.0
2,5449,-2.0,-100.0
2,5450,-2.0,-99.0
2,5451,-2.0,-98.0
2,5804,1.0,-105.0
2,5805,1.0,-104.0
2,5806,1.0,-103.0
2,5807,1.0,-102.0
2,5808,1.0,-101.0
2,5809,1.0,-100.0
2,5810,1.0,-99.0
2,5811,1.0,-98.0
2,6164,-1.0,-104.791
2,6165,-1.0,-103.788
2,6166,-1.0,-102.786
2,6167,-1.0,-101.783
2,6168,-1.0,-100.78
2,6169,-1.0,-99.777
2,6170,-1.0,-98.774
2,6171,-1.0,-97.772
2,6523,0.0,-105.0
2,6524,0.0,-104.0
2,6525,0.0,-103.0
2,6526,0.0,-102.0
2,6527,0.0,-101.0
2,6528,0.0,-100.0
2,6529,0.0,-99.0
2,6530,0.0,-98.0
3,4364,3.0,-105.794
3,4365,3.0,-104.791
3,4366,3.0,-103.788
3,4367,3.0,-102.786
3,4368,3.0,-101.783
3,4369,3.0,-100.78
3,4370,3.0,-99.777
3,4371,3.0,-98.774
3,4372,3.0,-97.772
3,4723,-3.0,-106.0
3,4724,-3.0,-105.0
3,4725,-3.0,-104.0
3,4726,-3.0,-103.0
3,4727,-3.0,-102.0
3,4728,-3.0,-101.0
3,4729,-3.0,-100.0
3,4730,-3.0,-99.0
3,4731,-3.0,-98.0
3,5083,2.0,-106.0
3,5084,2.0,-105.0
3,5085,2.0,-104.0
3,5086,2.0,-103.0
3,5087,2.0,-102.0
3,5088,2.0,-101.0
3,5089,2.0,-100.0
3,5090,2.0,-99.0
3,5091,2.0,-98.0
3,5443,-2.0,-106.0
3,5444,-2.0,-105.0
3,5445,-2.0,-104.0
3,5446,-2.0,-103.0
3,5447,-2.0,-102.0
3,5448,-2.0,-101.0
3,5449,-2.0,-100.0
3,5450,-2.0,-99.0
3,5451,-2.0,-98.0
3,5803,1.0,-106.0
3,5804,1.0,-105.0
3,5805,1.0,-104.0
3,5806,1.0,-103.0
3,5807,1.0,-102.0
3,5808,1.0,-101.0
3,5809,1.0,-100.0
3,5810,1.0,-99.0
3,5811,1.0,-98.0
3,6163,-1.0,-105.794
3,6164,-1.0,-104.791
3,6165,-1.0,-103.788
3,6166,-1.0,-102.786
3,6167,-1.0,-101.783
3,6168,-1.0,-100.78
3,6169,-1.0,-99.777
3,6170,-1.0,-98.774
3,6171,-1.0,-97.772
3,6522,0.0,-106.0
3,6523,0.0,-105.0
3,6524,0.0,-104.0
3,6525,0.0,-103.0
3,6526,0.0,-102.0
3,6527,0.0,-101.0
3,6528,0.0,-100.0
3,6529,0.0,-99.0
3,6530,0.0,-98.0
4,4363,3.0,-106.797
4,4364,3.0,-105.794
4,4365,3.0,-104.791
4,4366,3.0,-103.788
4,4367,3.0,-102.786
4,4368,3.0,-101.783
4,4369,3.0,-100.78
4,4370,3.0,-99.777
4,4371,3.0,-98.774
4,4722,-3.0,-107.0
4,4723,-3.0,-106.0
4,4724,-3.0,-105.0
4,4725,-3.0,-104.0
4,4726,-3.0,-103.0
4,4727,-3.0,-102.0
4,4728,-3.0,-101.0
4,4729,-3.0,-100.0
4,4730,-3.0,-99.0
4,5082,2.0,-107.0
4,5083,2.0,-106.0
4,5084,2.0,-105.0
4,5085,2.0,-104.0
4,5086,2.0,-103.0
4,5087,2.0,-102.0
4,5088,2.0,-101.0
4,5089,2.0,-100.0
4,5090,2.0,-99.0
4,5442,-2.0,-107.0
4,5443,-2.0,-106.0
4,5444,-2.0,-105.0
4,5445,-2.0,-104.0
4,5446,-2.0,-103.0
4,5447,-2.0,-102.0
4,5448,-2.0,-101.0
4,5449,-2.0,-100.0
4,5450,-2.0,-99.0
4,5802,1.0,-107.0
4,5803,1.0,-106.0
4,5804,1.0,-105.0
4,5805,1.0,-104.0
4,5806,1.0,-103.0
4,5807,1.0,-102.0
4,5808,1.0,-101.0
4,5809,1.0,-100.0
4,5810,1.0,-99.0
4,6162,-1.0,-106.797
4,6163,-1.0,-105.794
4,6164,-1.0,-104.791
4,6165,-1.0,-103.788
4,6166,-1.0,-102.786
4,6167,-1.0,-101.783
4,6168,-1.0,-100.78
4,6169,-1.0,-99.777
4,6170,-1.0,-98.774
4,6521,0.0,-107.0
4,6522,0.0,-106.0
4,6523,0.0,-105.0
4,6524,0.0,-104.0
4,6525,0.0,-103.0
4,6526,0.0,-102.0
4,6527,0.0,-101.0
4,6528,0.0,-100.0
4,6529,0.0,-99.0
5,4363,3.0,-106.797
5,4364,3.0,-105.794
5,4365,3.0,-104.791
5,4366,3.0,-103.788
5,4367,3.0,-102.786
5,4368,3.0,-101.783
5,4369,3.0,-100.78
5,4370,3.0,-99.777
5,4722,-3.0,-107.0
5,4723,-3.0,-106.0
5,4724,-3.0,-105.0
5,4725,-3.0,-104.0
5,4726,-3.0,-103.0
5,4727,-3.0,-102.0
5,4728,-3.0,-101.0
5,4729,-3.0,-100.0
5,5082,2.0,-107.0
5,5083,2.0,-106.0
5,5084,2.0,-105.0
5,5085,2.0,-104.0
5,5086,2.0,-103.0
5,5087,2.0,-102.0
5,5088,2.0,-101.0
5,5089,2.0,-100.0
5,5442,-2.0,-107.0
5,5443,-2.0,-106.0
5,5444,-2.0,-105.0
5,5445,-2.0,-104.0
5,5446,-2.0,-103.0
5,5447,-2.0,-102.0
5,5448,-2.0,-101.0
5,5449,-2.0,-100.0
5,5802,1.0,-107.0
5,5803,1.0,-106.0
5,5804,1.0,-105.0
5,5805,1.0,-104.0
5,5806,1.0,-103.0
5,5807,1.0,-102.0
5,5808,1.0,-101.0
5,5809,1.0,-100.0
5,6162,-1.0,-106.797
5,6163,-1.0,-105.794
5,6164,-1.0,-104.791
5,6165,-1.0,-103.788
5,6166,-1.0,-102.786
5,6167,-1.0,-101.783
5,6168,-1.0,-100.78
5,6169,-1.0,-99.777
5,6521,0.0,-107.0
5,6522,0.0,-106.0
5,6523,0.0,-105.0
5,6524,0.0,-104.0
5,6525,0.0,-103.0
5,6526,0.0,-102.0
5,6527,0.0,-101.0
5,6528,0.0,-100.0
6,4362,3.0,-107.799
6,4363,3.0,-106.797
6,4364,3.0,-105.794
6,4365,3.0,-104.791
6,4366,3.0,-103.788
6,4367,3.0,-102.786
6,4368,3.0,-101.783
6,4369,3.0,-100.78
6,4370,3.0,-99.777
6,4721,-3.0,-108.0
6,4722,-3.0,-107.0
6,4723,-3.0,-106.0
6,4724,-3.0,-105.0
6,4725,-3.0,-104.0
6,4726,-3.0,-103.0
6,4727,-3.0,-102.0
6,4728,-3.0,-101.0
6,4729,-3.0,-100.0
6,5081,2.0,-108.0
6,5082,2.0,-107.0
6,5083,2.0,-106.0
6,5084,2.0,-105.0
6,5085,2.0,-104.0
6,5086,2.0,-103.0
6,5087,2.0,-102.0
6,5088,2.0,-101.0
6,5089,2.0,-100.0
6,5441,-2.0,-108.0
6,5442,-2.0,-107.0
6,5443,-2.0,-106.0
6,5444,-2.0,-105.0
6,5445,-2.0,-104.0
6,5446,-2.0,-103.0
6,5447,-2.0,-102.0
6,5448,-2.0,-101.0
6,5449,-2.0,-100.0
6,5801,1.0,-108.0
6,5802,1.0,-107.0
6,5803,1.0,-106.0
6,5804,1.0,-105.0
6,5805,1.0,-104.0
6,5806,1.0,-103.0
6,5807,1.0,-102.0
6,5808,1.0,-101.0
6,5809,1.0,-100.0
6,6161,-1.0,-107.799
6,6162,-1.0,-106.797
6,6163,-1.0,-105.794
6,6164,-1.0,-104.791
6,6165,-1.0,-103.788
6,6166,-1.0,-102.786
6,6167,-1.0,-101.783
6,6168,-1.0,-100.78
6,6169,-1.0,-99.777
6,6520,0.0,-108.0
6,6521,0.0,-107.0
6,6522,0.0,-106.0
6,6523,0.0,-105.0
6,6524,0.0,-104.0
6,6525,0.0,-103.0
6,6526,0.0,-102.0
6,6527,0.0,-101.0
6,6528,0.0,-100.0
7,4361,3.0,-108.802
7,4362,3.0,-107.799
7,4363,3.0,-106.797
7,4364,3.0,-105.794
7,4365,3.0,-104.791
7,4366,3.0,-103.788
7,4367,3.0,-102.786
7,4368,3.0,-101.783
7,4369,3.0,-100.78
7,4720,-3.0,-109.0
7,4721,-3.0,-108.0
7,4722,-3.0,-107.0
7,4723,-3.0,-106.0
7,4724,-3.0,-105.0
7,4725,-3.0,-104.0
7,4726,-3.0,-103.0
7,4727,-3.0,-102.0
7,4728,-3.0,-101.0
7,5080,2.0,-109.0
7,5081,2.0,-108.0
7,5082,2.0,-107.0
7,5083,2.0,-106.0
7,5084,2.0,-105.0
7,5085,2.0,-104.0
7,5086,2.0,-103.0
7,5087,2.0,-102.0
7,5088,2.0,-101.0
7,5440,-2.0,-109.0
7,5441,-2.0,-108.0
7,5442,-2.0,-107.0
7,5443,-2.0,-106.0
7,5444,-2.0,-105.0
7,5445,-2.0,-104.0
