Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.05
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,7077.999999999997,0.0,0.0,0.0,-7.5043591127889675,9.19018936712928e-16
1,7077.600083697948,-75.23998430861441,9.226358731324104e-15,-0.07977223253637324,-7.503935106636715,9.18966874260842e-16
2,7076.4003799833945,-150.4714663012382,1.845167211561522e-14,-0.15953545060079333,-7.50266313609377,9.188106928032633e-16
3,7074.401024426006,-225.68594462266458,2.7674894924278238e-14,-0.23928064073996608,-7.500543344896147,9.18550410035561e-16
4,7071.602242958221,-300.87491983914686,3.689498216558042e-14,-0.3189987915378005,-7.497575972585822,9.181860554477896e-16
5,7068.0043518497005,-376.02989539885544,4.611088920304898e-14,-0.3986808946337219,-7.493761354483666,9.17717670321347e-16
6,7063.6077576715925,-451.14237859201194,5.5321571873828507e-14,-0.47831794574064085,-7.48909992165155,9.171453077242972e-16
7,7058.4129572506,-526.2038815105869,6.452598660698468e-14,-0.5579009456624612,-7.483592200843639,9.164690325053598e-16
8,7052.420537612822,-601.205922007456,7.372309054174094e-14,-0.6374209013110124,-7.4772388144468565,9.156889212865598e-16
9,7045.63117591743,-676.1400246549044,8.291184164563454e-14,-0.7168688267222929,-7.470040480410572,9.148050624545489e-16
10,7038.04563938014,-750.9977217023732,9.209119883257912e-14,-0.7962357440719071,-7.461998012165445,9.13817556150588e-16
11,7029.66478518652,-825.7705540333372,1.0126012208081966e-13,-0.8755126846895831,-7.453112318531531,9.12726514259205e-16
12,7020.48956039512,-900.4500721212069,1.1041757255076708e-13,-0.9546906900726567,-7.443384403615562,9.115320603955156e-16
13,7010.5210018304615,-975.0278369841483,1.195625127026988e-13,-1.033760812898405,-7.432815366697496,9.102343298912189e-16
14,6999.760235965861,-1049.495421138708,1.2869390641431207e-13,-1.1127141180351172,-7.4214064021062836,9.08833469779264e-16
15,6988.208478796147,-1123.8444095521434,1.378107190981167e-13,-1.1915416835517891,-7.409158799084911,9.073296387771904e-16
16,6975.867035700241,-1198.0664005933418,1.4691191781865383e-13,-1.2702346017263246,-7.396073941644713,9.057230072691473e-16
17,6962.737301293655,-1272.1530069822272,1.5599647140952771e-13,-1.3487839800521286,-7.382153308408973,9.040137572865867e-16
18,6948.820759270883,-1346.095856737546,1.6506335059023686e-13,-1.4271809422429893,-7.367398472445835,9.022020824876409e-16
19,6934.1189822377555,-1419.8865941229212,1.741115280827915e-13,-1.5054166292361169,-7.351811101090545,9.002881881351798e-16
20,6918.63363153372,-1493.5168805910735,1.8313997872810428e-13,-1.5834822001932434,-7.3353929557570385,8.982722910735562e-16
21,6902.366457044108,-1566.9783957261,1.9214767960214118e-13,-1.6613688334996604,-7.31814589173889,8.961546197040351e-16
22,6885.319297002392,-1640.2628381837,2.011336101318182e-13,-1.7390677277610833,-7.300071857999669,8.939354139589187e-16
23,6867.494077782467,-1713.3619266292533,2.100967522106331e-13,-1.816570102798234,-7.281172896952689,8.91614925274359e-16
24,6848.892813680956,-1786.2674006736281,2.1903609031401627e-13,-1.8938672006390231,-7.2614511442302305,8.891934165618722e-16
25,6829.517606689595,-1858.9710218066305,2.2795061161439037e-13,-1.9709502865082233,-7.2409088284421825,8.866711621785494e-16
26,6809.3706462577,-1931.4645743279746,2.36839306095923e-13,-2.0478106498145237,-7.219548270924228,8.840484478959738e-16
27,6788.454209044758,-2003.739866275681,2.457011666689624e-13,-2.1244396051348478,-7.19737188547551,8.813255708678407e-16
28,6766.770658663147,-2075.7887303517873,2.5453518928413997e-13,-2.20082849319583,-7.174382178085872,8.785028395962916e-16
29,6744.322445411055,-2147.6030248452785,2.6334037304613e-13,-2.2769686818523343,-7.150581746652676,8.75580573896959e-16
30,6721.112105995588,-2219.1746345521165,2.7211572032705024e-13,-2.352851567062914,-7.125973280687235,8.725591048627335e-16
31,6697.142263246102,-2290.495471692282,2.808602368794938e-13,-2.428468573862087,-7.100559561010883,8.694387748262493e-16
32,6672.415625817832,-2361.5574768237175,2.895729319491773e-13,-2.5038111573293294,-7.07434345944074,8.662199373210986e-16
33,6646.934987885799,-2432.3526197530587,2.9825281838719343e-13,-2.5788708035546746,-7.047327938465193,8.629029570417765e-16
34,6620.703228829067,-2502.8729004430757,3.0689891276185493e-13,-2.6536390306008117,-7.019516050909121,8.5948820980236e-16
35,6593.723312905355,-2573.11034991669,3.155102354701174e-13,-2.7281073894615604,-6.990910939588918,8.559760824939292e-16
36,6565.998288916078,-2643.057031157499,3.240858108485685e-13,-2.802267465016634,-6.961515836957354,8.523669730407324e-16
37,6537.531289861822,-2712.7050400066687,3.3262466728397056e-13,-2.876110876982567,-6.931334064738286,8.48661290355101e-16
38,6508.325532588301,-2782.046506056137,3.4112583732334484e-13,-2.9496292808597175,-6.900369033551307,8.448594542911194e-16
39,6478.384317422857,-2851.073593537977,3.4958835778358325e-13,-3.0228143688752063,-6.868624242526329,8.409618955970565e-16
40,6447.711027801497,-2919.778502209872,3.580112698605776e-13,-3.095657870921726,-6.836103278908181,8.369690558665611e-16
41,6416.309129886574,-2988.153468236554,3.6639361923785227e-13,-3.1681515554920803,-6.802809817651226,8.328813874886292e-16
42,6384.18217217509,-3056.1907650671437,3.747344561946878e-13,-3.2402872306093684,-6.7687476210041,8.28699353596349e-16
43,6351.333785097712,-3123.8827043082674,3.8303283571372483e-13,-3.312056744752698,-6.733920538084554,8.244234280144274e-16
44,6317.7676806085165,-3191.2216365928643,3.9128781758803424e-13,-3.3834519877783253,-6.698332504444498,8.200540952055055e-16
45,6283.48765176554,-3258.199952444593,3.9949846652764306e-13,-3.4544648918361345,-6.661987541625274,8.155918502152697e-16
46,6248.4975723021425,-3324.810083137711,4.076638522655025e-13,-3.525087432281312,-6.624889756703213,8.110371986163616e-16
47,6212.801396189275,-3391.0445015523724,4.1578304966288746e-13,-3.5953116285811615,-6.587043341825518,8.063906564510985e-16
48,6176.403157188663,-3456.895723025199,4.2385513881421444e-13,-3.66512954521692,-6.548452573736548,8.016527501730039e-16
49,6139.306968396981,-3522.3563061950827,4.318792051512679e-13,-3.734533292580496,-6.509121813294532,7.968240165871617e-16
