GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
0,30,53.458,49.496
0,1965,53.076,45.119
1,30,53.458,49.496
1,157,52.054,47.758
2,30,53.458,49.496
2,157,52.054,47.758
3,30,53.458,49.496
3,68,48.827,44.681
3,157,52.054,47.758
4,68,48.827,44.681
4,157,52.054,47.758
4,955,49.148,46.685
4,3811,48.778,45.08
4,3877,48.123,44.79
4,4294,49.324,46.109
4,4912,49.599,47.853
5,68,48.827,44.681
5,922,49.168,48.13
5,955,49.148,46.685
5,2348,50.19,49.947
5,2949,49.464,48.115
5,3481,49.744,49.027
5,3811,48.778,45.08
5,3824,47.365,45.201
5,3877,48.123,44.79
5,4069,47.635,44.855
5,4294,49.324,46.109
5,4912,49.599,47.853
6,68,48.827,44.681
6,206,48.398,47.573
6,748,50.49,51.616
6,922,49.168,48.13
6,955,49.148,46.685
6,1019,49.812,49.935
6,1155,49.014,48.796
6,1360,48.198,46.898
6,2348,50.19,49.947
6,2949,49.464,48.115
6,3098,49.187,48.62
6,3481,49.744,49.027
6,3811,48.778,45.08
6,3824,47.365,45.201
6,3877,48.123,44.79
6,4069,47.635,44.855
6,4294,49.324,46.109
6,4912,49.599,47.853
7,206,48.398,47.573
7,748,50.49,51.616
7,922,49.168,48.13
7,955,49.148,46.685
7,1019,49.812,49.935
7,1155,49.014,48.796
7,1360,48.198,46.898
7,2348,50.19,49.947
7,2949,49.464,48.115
7,3098,49.187,48.62
7,3481,49.744,49.027
7,3824,47.365,45.201
7,3877,48.123,44.79
7,4069,47.635,44.855
7,4912,49.599,47.853
8,206,48.398,47.573
8,748,50.49,51.616
8,922,49.168,48.13
8,1019,49.812,49.935
8,1155,49.014,48.796
8,1360,48.198,46.898
8,2348,50.19,49.947
8,3098,49.187,48.62
8,3481,49.744,49.027
8,3824,47.365,45.201
9,1400,48.46,51.923
10,1400,48.46,51.923
10,1815,45.756,48.616
10,1984,45.67,47.965
10,3025,46.185,49.198
10,4287,45.758,48.604
10,4591,46.314,49.609
10,4813,45.619,48.472
11,374,47.142,53.101
11,1400,48.46,51.923
11,1815,45.756,48.616
11,1984,45.67,47.965
11,3025,46.185,49.198
11,4287,45.758,48.604
11,4591,46.314,49.609
11,4813,45.619,48.472
12,374,47.142,53.101
12,1815,45.756,48.616
12,1984,45.67,47.965
12,3025,46.185,49.198
12,4287,45.758,48.604
12,4591,46.314,49.609
12,4813,45.619,48.472
13,374,47.142,53.101
13,1815,45.756,48.616
13,3025,46.185,49.198
13,4287,45.758,48.604
13,4591,46.314,49.609
13,4813,45.619,48.472
14,46,45.4,54.024
14,374,47.142,53.101
14,3462,45.491,53.558
14,4178,47.09,57.802
14,4983,44.819,52.377
15,46,45.4,54.024
15,1183,45.594,55.398
15,1531,45.885,56.21
15,1808,44.513,52.73
15,2159,44.498,52.294
15,2276,45.94,55.756
15,2537,45.54,55.74
15,2785,46.627,58.46
15,3157,43.773,51.202
15,3462,45.491,53.558
15,3695,45.91,56.523
15,4149,45.522,54.462
15,4178,47.09,57.802
15,4659,46.135,56.119
15,4983,44.819,52.377
16,46,45.4,54.024
16,400,45.644,57.102
16,763,43.385,51.84
16,870,45.848,57.685
16,1183,45.594,55.398
16,1313,45.51,56.698
16,1465,44.769,55.565
16,1531,45.885,56.21
16,1808,44.513,52.73
16,2159,44.498,52.294
16,2276,45.94,55.756
16,2537,45.54,55.74
16,2772,43.265,51.515
16,2785,46.627,58.46
16,3093,44.993,55.125
16,3157,43.773,51.202
16,3462,45.491,53.558
16,3531,45.927,57.281
16,3695,45.91,56.523
16,4149,45.522,54.462
16,4178,47.09,57.802
16,4659,46.135,56.119
16,4983,44.819,52.377
17,46,45.4,54.024
17,400,45.644,57.102
17,763,43.385,51.84
17,870,45.848,57.685
17,1183,45.594,55.398
17,1313,45.51,56.698
17,1465,44.769,55.565
17,1531,45.885,56.21
17,1808,44.513,52.73
17,2159,44.498,52.294
17,2276,45.94,55.756
17,2537,45.54,55.74
17,2772,43.265,51.515
17,2785,46.627,58.46
17,3093,44.993,55.125
17,3128,42.898,52.952
17,3157,43.773,51.202
17,3462,45.491,53.558
17,3531,45.927,57.281
17,3695,45.91,56.523
17,4149,45.522,54.462
17,4178,47.09,57.802
17,4659,46.135,56.119
17,4983,44.819,52.377
18,400,45.644,57.102
18,763,43.385,51.84
18,870,45.848,57.685
18,1183,45.594,55.398
18,1313,45.51,56.698
18,1465,44.769,55.565
18,1531,45.885,56.21
18,2537,45.54,55.74
18,2772,43.265,51.515
18,2785,46.627,58.46
18,3093,44.993,55.125
18,3128,42.898,52.952
18,3531,45.927,57.281
18,3695,45.91,56.523
18,4697,42.744,53.46
19,7,44.906,59.715
19,400,45.644,57.102
19,870,45.848,57.685
19,1313,45.51,56.698
19,1465,44.769,55.565
19,3128,42.898,52.952
19,4493,42.298,53.752
19,4697,42.744,53.46
20,7,44.906,59.715
20,10,41.057,52.913
20,2497,40.622,52.837
20,2925,43.523,58.481
20,3128,42.898,52.952
20,4493,42.298,53.752
20,4697,42.744,53.46
21,7,44.906,59.715
21,10,41.057,52.913
21,2401,40.306,52.768
21,2497,40.622,52.837
21,2925,43.523,58.481
21,4493,42.298,53.752
21,4952,40.596,53.438
22,10,41.057,52.913
22,45,41.89,57.452
22,1064,41.198,56.065
22,2401,40.306,52.768
22,2497,40.622,52.837
22,2925,43.523,58.481
22,3713,42.851,59.274
22,4952,40.596,53.438
23,45,41.89,57.452
23,1064,41.198,56.065
23,2401,40.306,52.768
23,2497,40.622,52.837
23,2925,43.523,58.481
23,3713,42.851,59.274
23,4952,40.596,53.438
24,45,41.89,57.452
24,1064,41.198,56.065
24,3713,42.851,59.274
24,4558,42.056,61.052
25,414,41.219,61.403
25,4558,42.056,61.052
26,414,41.219,61.403
26,2905,40.933,61.71
26,4558,42.056,61.052
27,414,41.219,61.403
27,2905,40.933,61.71
27,4466,38.264,57.877
28,414,41.219,61.403
28,2905,40.933,61.71
28,4466,38.264,57.877
29,2905,40.933,61.71
29,4466,38.264,57.877
30,595,39.194,63.903
30,4466,38.264,57.877
31,595,39.194,63.903
31,1132,37.255,61.378
31,2660,38.826,64.183
32,595,39.194,63.903
32,1132,37.255,61.378
32,2660,38.826,64.183
33,595,39.194,63.903
33,1132,37.255,61.378
33,1191,37.525,65.122
33,2608,36.446,62.636
33,2660,38.826,64.183
34,1132,37.255,61.378
34,2608,36.446,62.636
35,2608,36.446,62.636
36,2608,36.446,62.636
40,352,31.49,61.298
40,1755,31.49,61.752
41,352,31.49,61.298
41,1755,31.49,61.752
41,3945,32.321,65.12
42,352,31.49,61.298
42,1755,31.49,61.752
42,3945,32.321,65.12
43,130,29.848,62.206
43,352,31.49,61.298
43,1755,31.49,61.752
43,3945,32.321,65.12
44,130,29.848,62.206
44,3945,32.321,65.12
45,130,29.848,62.206
46,130,29.848,62.206
52,1876,26.414,67.696
53,1876,26.414,67.696
54,1876,26.414,67.696
55,1701,24.899,68.052
55,1876,26.414,67.696
56,734,24.121,68.755
56,1601,24.269,68.694
56,1701,24.899,68.052
56,4931,24.1,68.8
57,393,24.073,68.945
57,734,24.121,68.755
57,1601,24.269,68.694
57,1701,24.899,68.052
57,4931,24.1,68.8
58,393,24.073,68.945
58,734,24.121,68.755
58,1601,24.269,68.694
58,1947,23.756,70.005
58,4931,24.1,68.8
59,393,24.073,68.945
59,734,24.121,68.755
59,1601,24.269,68.694
59,1947,23.756,70.005
59,4931,24.1,68.8
60,1947,23.756,70.005
60,2783,22.285,69.167
61,2783,22.285,69.167
62,2783,22.285,69.167
62,4462,21.836,72.215
63,4462,21.836,72.215
70,1942,17.403,73.753
71,1942,17.403,73.753
72,1942,17.403,73.753
73,1942,17.403,73.753
74,1884,15.276,74.526
75,1884,15.276,74.526
76,1235,14.175,74.849
76,1884,15.276,74.526
77,1235,14.175,74.849
77,1884,15.276,74.526
78,1235,14.175,74.849
79,1235,14.175,74.849
437,2304,21.84,-104.801
438,2304,21.84,-104.801
438,2403,22.916,-106.068
439,2304,21.84,-104.801
439,2403,22.916,-106.068
440,2403,22.916,-106.068
441,3744,26.432,-108.706
442,1795,26.511,-108.581
442,3562,25.593,-105.016
442,3744,26.432,-108.706
442,3980,26.845,-108.368
442,4919,24.91,-104.89
443,1795,26.511,-108.581
443,2230,27.824,-109.897
443,3562,25.593,-105.016
443,3744,26.432,-108.706
443,3980,26.845,-108.368
443,4919,24.91,-104.89
444,2230,27.824,-109.897
444,3562,25.593,-105.016
444,3980,26.845,-108.368
445,2131,27.543,-105.415
445,2230,27.824,-109.897
446,1182,29.327,-107.827
446,1628,28.54,-106.74
446,2131,27.543,-105.415
447,1182,29.327,-107.827
447,1628,28.54,-106.74
447,2131,27.543,-105.415
448,1182,29.327,-107.827
448,1628,28.54,-106.74
449,986,30.918,-106.877
450,986,30.918,-106.877
451,986,30.918,-106.877
451,1306,29.452,-101.052
452,1306,29.452,-101.052
452,1559,33.156,-107.189
453,1306,29.452,-101.052
453,1559,33.156,-107.189
454,1559,33.156,-107.189
454,2706,31.368,-100.523
455,2706,31.368,-100.523
455,3601,31.502,-99.669
455,4292,32.585,-101.137
456,2706,31.368,-100.523
456,4292,32.585,-101.137
457,3908,32.825,-98.962
457,4292,32.585,-101.137
458,3908,32.825,-98.962
459,3905,33.763,-98.36
459,3908,32.825,-98.962
460,3905,33.763,-98.36
460,4518,34.24,-98.056
460,4823,35.713,-101.554
461,3905,33.763,-98.36
461,4518,34.24,-98.056
461,4823,35.713,-101.554
462,3819,38.065,-102.94
462,4518,34.24,-98.056
462,4823,35.713,-101.554
463,2036,36.747,-98.14
463,3819,38.065,-102.94
464,2036,36.747,-98.14
464,2862,36.702,-96.927
464,3819,38.065,-102.94
465,2036,36.747,-98.14
465,2862,36.702,-96.927
465,4286,37.724,-97.802
466,2862,36.702,-96.927
466,4286,37.724,-97.802
466,4904,38.964,-98.494
467,4286,37.724,-97.802
467,4601,39.473,-98.319
467,4904,38.964,-98.494
468,1571,41.215,-101.673
468,2514,39.078,-96.9
468,3396,40.073,-99.215
468,3929,39.26,-96.594
468,4601,39.473,-98.319
468,4904,38.964,-98.494
469,1571,41.215,-101.673
469,2514,39.078,-96.9
469,3396,40.073,-99.215
469,3929,39.26,-96.594
469,4204,39.112,-95.432
469,4601,39.473,-98.319
470,1571,41.215,-101.673
470,2514,39.078,-96.9
470,3929,39.26,-96.594
470,4204,39.112,-95.432
471,4204,39.112,-95.432
473,152,44.456,-100.398
473,775,44.04,-99.449
473,1990,42.85,-97.483
474,152,44.456,-100.398
474,775,44.04,-99.449
474,1990,42.85,-97.483
474,2840,41.37,-92.982
475,152,44.456,-100.398
475,775,44.04,-99.449
475,1990,42.85,-97.483
475,2840,41.37,-92.982
475,3478,44.187,-97.42
476,2840,41.37,-92.982
476,3175,45.381,-97.415
476,3478,44.187,-97.42
477,3175,45.381,-97.415
477,3478,44.187,-97.42
477,3774,45.304,-96.449
477,3957,45.768,-96.639
478,3175,45.381,-97.415
478,3774,45.304,-96.449
478,3957,45.768,-96.639
479,3022,46.362,-95.735
479,3774,45.304,-96.449
479,3957,45.768,-96.639
480,327,46.115,-93.655
480,3022,46.362,-95.735
480,3320,46.67,-94.112
480,3790,46.415,-94.358
480,4865,46.613,-94.177
481,142,47.956,-95.272
481,327,46.115,-93.655
481,417,47.252,-94.224
481,715,47.429,-94.053
481,2181,47.452,-94.486
481,3015,45.891,-91.072
481,3022,46.362,-95.735
481,3320,46.67,-94.112
481,3790,46.415,-94.358
481,4865,46.613,-94.177
482,142,47.956,-95.272
482,327,46.115,-93.655
482,417,47.252,-94.224
482,715,47.429,-94.053
482,2181,47.452,-94.486
482,2781,46.069,-90.226
482,3015,45.891,-91.072
482,3019,47.639,-94.026
482,3320,46.67,-94.112
482,3790,46.415,-94.358
482,4865,46.613,-94.177
483,142,47.956,-95.272
483,213,48.619,-93.356
483,417,47.252,-94.224
483,715,47.429,-94.053
483,1153,47.959,-92.476
483,1497,48.279,-92.296
483,2181,47.452,-94.486
483,2427,49.268,-95.623
483,2781,46.069,-90.226
483,3015,45.891,-91.072
483,3019,47.639,-94.026
483,3235,46.586,-89.549
483,3626,48.041,-92.839
484,54,49.764,-94.518
484,213,48.619,-93.356
484,692,49.614,-94.782
484,848,48.497,-92.666
484,1069,50.304,-95.54
484,1153,47.959,-92.476
484,1466,50.397,-95.99
484,1497,48.279,-92.296
484,1535,49.308,-93.891
484,1657,49.52,-93.917
484,1761,48.106,-91.647
484,2004,50.072,-94.735
484,2299,49.216,-93.034
484,2427,49.268,-95.623
484,2447,48.194,-91.018
484,2781,46.069,-90.226
484,3019,47.639,-94.026
484,3028,50.198,-95.194
484,3101,49.371,-93.629
484,3223,49.396,-93.576
484,3235,46.586,-89.549
484,3349,48.898,-92.839
484,3569,47.027,-88.478
484,3626,48.041,-92.839
484,3719,48.441,-91.318
484,3878,48.551,-92.002
484,3974,49.977,-94.638
484,4392,49.031,-93.659
484,4713,48.419,-91.725
485,54,49.764,-94.518
485,213,48.619,-93.356
485,567,49.744,-93.181
485,692,49.614,-94.782
485,726,48.951,-90.695
485,825,50.265,-94.976
485,848,48.497,-92.666
485,996,49.76,-92.845
485,1069,50.304,-95.54
485,1153,47.959,-92.476
485,1466,50.397,-95.99
485,1497,48.279,-92.296
485,1535,49.308,-93.891
485,1657,49.52,-93.917
485,1761,48.106,-91.647
485,1983,49.203,-91.951
485,2004,50.072,-94.735
485,2299,49.216,-93.034
485,2362,48.587,-91.327
485,2427,49.268,-95.623
485,2447,48.194,-91.018
485,2488,48.284,-90.772
485,2959,50.601,-94.456
485,3028,50.198,-95.194
485,3101,49.371,-93.629
485,3129,49.357,-92.809
485,3223,49.396,-93.576
485,3235,46.586,-89.549
485,3349,48.898,-92.839
485,3529,50.25,-94.467
485,3569,47.027,-88.478
485,3626,48.041,-92.839
485,3719,48.441,-91.318
485,3762,48.948,-92.002
485,3878,48.551,-92.002
485,3947,48.909,-91.541
485,3974,49.977,-94.638
485,4054,50.423,-93.86
485,4107,48.619,-90.066
485,4392,49.031,-93.659
485,4677,49.043,-91.949
485,4713,48.419,-91.725
485,4769,48.166,-90.145
485,4853,49.409,-92.294
485,4911,48.606,-90.449
485,4978,50.928,-95.668
486,54,49.764,-94.518
486,127,50.639,-93.2
486,567,49.744,-93.181
486,692,49.614,-94.782
486,726,48.951,-90.695
486,825,50.265,-94.976
486,848,48.497,-92.666
486,996,49.76,-92.845
486,1005,50.044,-91.894
486,1069,50.304,-95.54
486,1072,51.025,-93.766
486,1208,48.705,-89.63
486,1466,50.397,-95.99
486,1497,48.279,-92.296
486,1535,49.308,-93.891
486,1657,49.52,-93.917
486,1761,48.106,-91.647
486,1944,50.686,-93.515
486,1983,49.203,-91.951
486,2004,50.072,-94.735
486,2129,50.944,-93.602
486,2299,49.216,-93.034
486,2362,48.587,-91.327
486,2391,50.094,-92.074
486,2443,50.676,-93.969
486,2447,48.194,-91.018
486,2488,48.284,-90.772
486,2700,50.468,-93.241
486,2959,50.601,-94.456
486,3028,50.198,-95.194
486,3031,50.144,-92.074
486,3101,49.371,-93.629
486,3129,49.357,-92.809
486,3223,49.396,-93.576
486,3236,49.527,-91.782
486,3334,49.465,-90.351
486,3341,49.739,-90.893
486,3349,48.898,-92.839
486,3529,50.25,-94.467
486,3569,47.027,-88.478
486,3580,50.127,-92.021
486,3677,49.839,-90.949
486,3703,51.297,-94.955
486,3719,48.441,-91.318
486,3762,48.948,-92.002
486,3878,48.551,-92.002
486,3928,49.707,-91.941
486,3947,48.909,-91.541
486,3974,49.977,-94.638
486,4016,49.817,-91.637
486,4054,50.423,-93.86
486,4107,48.619,-90.066
486,4208,49.611,-91.692
486,4392,49.031,-93.659
486,4395,49.857,-92.324
486,4422,49.85,-91.503
486,4489,49.551,-91.284
486,4677,49.043,-91.949
486,4680,51.156,-95.238
486,4713,48.419,-91.725
486,4769,48.166,-90.145
486,4800,49.028,-90.001
486,4853,49.409,-92.294
486,4911,48.606,-90.449
486,4978,50.928,-95.668
487,127,50.639,-93.2
487,497,51.128,-93.255
487,567,49.744,-93.181
487,726,48.951,-90.695
487,731,50.088,-90.826
487,825,50.265,-94.976
487,996,49.76,-92.845
487,1005,50.044,-91.894
487,1072,51.025,-93.766
487,1208,48.705,-89.63
487,1627,50.148,-90.307
487,1944,50.686,-93.515
487,1983,49.203,-91.951
487,2129,50.944,-93.602
487,2241,51.455,-93.69
487,2362,48.587,-91.327
487,2391,50.094,-92.074
487,2443,50.676,-93.969
487,2488,48.284,-90.772
487,2700,50.468,-93.241
487,2750,51.843,-94.08
487,2753,51.98,-94.245
487,2959,50.601,-94.456
487,3031,50.144,-92.074
487,3065,51.199,-93.795
487,3080,51.614,-94.713
487,3088,51.681,-94.579
487,3129,49.357,-92.809
487,3236,49.527,-91.782
487,3334,49.465,-90.351
487,3341,49.739,-90.893
487,3465,49.294,-88.79
487,3529,50.25,-94.467
487,3580,50.127,-92.021
487,3677,49.839,-90.949
487,3703,51.297,-94.955
487,3762,48.948,-92.002
487,3881,50.097,-91.219
487,3928,49.707,-91.941
487,3947,48.909,-91.541
487,4016,49.817,-91.637
487,4035,51.152,-92.706
487,4054,50.423,-93.86
487,4107,48.619,-90.066
487,4208,49.611,-91.692
487,4395,49.857,-92.324
487,4422,49.85,-91.503
487,4489,49.551,-91.284
487,4677,49.043,-91.949
487,4680,51.156,-95.238
487,4710,50.23,-90.176
487,4769,48.166,-90.145
487,4780,50.064,-90.177
487,4800,49.028,-90.001
487,4853,49.409,-92.294
487,4911,48.606,-90.449
487,4925,51.066,-93.19
487,4978,50.928,-95.668
488,38,49.308,-88.309
488,127,50.639,-93.2
488,497,51.128,-93.255
488,731,50.088,-90.826
488,1005,50.044,-91.894
488,1072,51.025,-93.766
488,1151,52.68,-94.021
488,1208,48.705,-89.63
488,1336,50.684,-90.326
488,1483,51.333,-92.357
488,1557,51.591,-91.912
488,1627,50.148,-90.307
488,1944,50.686,-93.515
488,2129,50.944,-93.602
488,2241,51.455,-93.69
488,2366,50.862,-90.906
488,2391,50.094,-92.074
488,2443,50.676,-93.969
488,2613,52.338,-93.816
488,2621,50.689,-89.615
488,2680,51.093,-91.464
488,2700,50.468,-93.241
488,2748,48.656,-85.738
488,2750,51.843,-94.08
488,2753,51.98,-94.245
488,3031,50.144,-92.074
488,3065,51.199,-93.795
488,3080,51.614,-94.713
488,3088,51.681,-94.579
488,3196,51.314,-91.885
488,3221,51.257,-91.687
488,3236,49.527,-91.782
488,3334,49.465,-90.351
488,3340,51.376,-91.897
488,3341,49.739,-90.893
488,3465,49.294,-88.79
488,3580,50.127,-92.021
488,3677,49.839,-90.949
488,3703,51.297,-94.955
488,3881,50.097,-91.219
488,3928,49.707,-91.941
488,4016,49.817,-91.637
488,4035,51.152,-92.706
488,4153,50.934,-90.255
488,4206,50.85,-91.046
488,4208,49.611,-91.692
488,4377,51.49,-91.897
488,4395,49.857,-92.324
488,4422,49.85,-91.503
488,4489,49.551,-91.284
488,4496,50.008,-89.22
488,4680,51.156,-95.238
488,4683,50.747,-90.693
488,4710,50.23,-90.176
488,4780,50.064,-90.177
488,4800,49.028,-90.001
488,4925,51.066,-93.19
489,38,49.308,-88.309
489,338,51.19,-90.228
489,497,51.128,-93.255
