plan_index,t_plan,instrument,t_img
11,1100.0,thermal,1130.0
11,1100.0,thermal,1160.0
12,1200.0,thermal,1210.0
12,1200.0,thermal,1250.0
31,3100.0,thermal,3110.0
31,3100.0,thermal,3190.0
