routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00036,0.00199,2e-05,93
__check_action_completion,6e-05,1e-05,6e-05,93
preplanner/update_percepts,2e-05,1e-05,2e-05,93
preplanner/needs_planning,0.0,0.0,0.0,93
preplanner/calculate_access_opportunities,0.00128,0.00208,0.00078,49
preplanner/populate_adjacency_matrix,0.00038,0.00104,2e-05,25
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,135
preplanner/_schedule_observations,0.02364,0.01587,0.02197,49
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,49
preplanner/_schedule_maneuvers,0.00407,0.00477,0.00285,49
preplanner/__schedule_periodic_replan,7e-05,9e-05,6e-05,49
preplanner/generate_plan,0.02787,0.01636,0.02811,49
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,93
replanner/update_percepts,7e-05,2e-05,8e-05,93
replanner/check_request_completion,0.0039,0.00428,0.00225,93
replanner/check_request_end_time,0.0,0.0,0.0,93
replanner/compare_bids,0.00313,0.00493,0.00143,93
replanner/consensus_phase,0.00705,0.00801,0.00451,93
replanner/needs_planning,0.00707,0.00801,0.00453,93
replanner/_get_available_requests,1e-05,1e-05,1e-05,7
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,2
replanner/_get_matching_request,1e-05,0.0,1e-05,5
replanner/_can_bid,1e-05,0.0,1e-05,1
replanner/_schedule_maneuvers,0.0003,0.0,0.0003,1
replanner/_create_broadcast_path,0.00725,0.0,0.00725,1
replanner/_schedule_broadcasts,0.00738,0.0,0.00738,1
replanner/_schedule_waits,0.0,0.0,0.0,1
replanner/generate_plan,0.0078,0.0,0.0078,1
