routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00013,0.00283,2e-05,2192
__check_action_completion,6e-05,1e-05,6e-05,2192
preplanner/update_percepts,2e-05,0.0,2e-05,2192
preplanner/needs_planning,0.0,0.0,0.0,2192
preplanner/calculate_access_opportunities,0.00048,0.00274,0.00033,864
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1849
preplanner/_schedule_observations,0.43158,0.31091,0.40869,864
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,864
preplanner/_schedule_maneuvers,0.10716,0.17857,0.01801,864
preplanner/__schedule_periodic_replan,0.00172,0.0072,0.00031,864
preplanner/generate_plan,0.54056,0.36548,0.5303,864
preplanner/populate_adjacency_matrix,0.04231,0.11864,2e-05,76
replanner/needs_planning,0.0,0.0,0.0,2192
