stat_name,val
t_start,2020-01-01 00:00:00+00:00
t_end,2020-01-01 01:12:00+00:00
n_events,2
n_gps,
n_gps_accessible,
n_gps_access_ptg,
n_gps_obs,3
n_events_obs,2
n_event_partially_co_obs,2
n_events_fully_co_obs,0
n_co_obs,2
n_obs,5
n_events_detected,2
t_runtime,95.742620035
