routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.022,0.064,0.0,3551
__check_action_completion,0.0,0.003,0.0,3551
preplanner/update_percepts,0.002,0.012,0.0,3551
preplanner/needs_planning,0.0,0.0,0.0,3551
preplanner/calculate_access_opportunities,0.474,0.0,0.474,1
preplanner/_schedule_observations,1.736,0.0,1.736,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_create_broadcast_path,0.054,0.0,0.054,1
preplanner/_schedule_broadcasts,1.043,0.0,1.043,1
preplanner/_schedule_maneuvers,35.782,0.0,35.782,1
preplanner/__schedule_periodic_replan,1.317,0.0,1.317,1
preplanner/generate_plan,41.869,0.0,41.869,1
replanner/compile_new_measurement_request_bids,0.0,0.004,0.0,3551
replanner/update_percepts,0.031,0.101,0.001,3551
replanner/check_request_completion,0.0,0.002,0.0,3551
replanner/check_request_end_time,0.0,0.0,0.0,3551
replanner/compare_bids,0.001,0.008,0.0,3551
replanner/consensus_phase,0.001,0.009,0.0,3551
replanner/is_observation_path_valid,0.005,0.029,0.001,445078
replanner/_get_available_requests,0.543,0.539,0.447,1374
replanner/needs_planning,1.478,9.855,0.0,3551
replanner/planning_phase,23.857,79.176,0.814,249
replanner/_schedule_observations,4.502,3.498,4.418,249
replanner/_schedule_maneuvers,3.225,2.658,2.947,249
replanner/_create_broadcast_path,0.057,0.111,0.018,281
replanner/_schedule_broadcasts,0.098,0.141,0.037,249
replanner/_schedule_waits,0.0,0.0,0.0,249
replanner/generate_plan,32.341,78.161,12.791,249
replanner/calc_imaging_time,0.093,0.11,0.056,408
