plan_index,t_plan,req_id,subtask_index,t_img,u_exp
1,3600.0,c236e260,2,4330.0,0.333
1,3600.0,c2426d06,2,4380.0,0.333
1,3600.0,c238afc8,2,4410.0,0.333
1,3600.0,c2421342,2,4430.0,0.333
1,3600.0,1c94f53a,1,4430.0,3.337
1,3600.0,c240ac8c,2,4470.0,0.333
1,3600.0,c239b7a6,2,4480.0,0.333
1,3600.0,c23aa012,2,4490.0,0.333
1,3600.0,c23da80c,2,4550.0,0.333
1,3600.0,c23acefc,2,4600.0,0.333
1,3600.0,c2341fa8,2,4670.0,0.333
1,3600.0,c233f10e,2,4730.0,0.333
1,3600.0,c234dd08,2,4750.0,0.333
1,3600.0,c23c6d70,2,5400.0,0.333
1,3600.0,c2423f34,2,5570.0,0.333
1,3600.0,c23be08a,2,6100.0,0.333
2,3600.0,c236e260,2,4330.0,0.333
2,3600.0,c2426d06,2,4380.0,0.333
2,3600.0,c238afc8,2,4410.0,0.333
2,3600.0,c2421342,2,4430.0,0.333
2,3600.0,1c94f53a,1,4430.0,3.337
2,3600.0,c240ac8c,2,4470.0,0.333
2,3600.0,c239b7a6,2,4480.0,0.333
2,3600.0,c23aa012,2,4490.0,0.333
2,3600.0,c23da80c,2,4550.0,0.333
2,3600.0,c23acefc,2,4600.0,0.333
2,3600.0,c2341fa8,2,4670.0,0.333
2,3600.0,c233f10e,2,4730.0,0.333
2,3600.0,c234dd08,2,4750.0,0.333
2,3600.0,c23c6d70,2,5400.0,0.333
2,3600.0,c2423f34,2,5570.0,0.333
2,3600.0,c23be08a,2,6100.0,0.333
3,3601.221,c236e260,2,4340.0,0.333
3,3601.221,c2426d06,2,4390.0,0.333
3,3601.221,c238afc8,2,4420.0,0.333
3,3601.221,c2421342,2,4440.0,0.333
3,3601.221,1c94f53a,1,4440.0,3.337
3,3601.221,c240ac8c,2,4480.0,0.333
3,3601.221,c239b7a6,2,4490.0,0.333
3,3601.221,c23aa012,2,4500.0,0.333
3,3601.221,c23da80c,2,4560.0,0.333
3,3601.221,c23acefc,2,4610.0,0.333
3,3601.221,c2341fa8,2,4680.0,0.333
3,3601.221,c233f10e,2,4740.0,0.333
3,3601.221,c234dd08,2,4760.0,0.333
3,3601.221,c23c6d70,2,5410.0,0.333
3,3601.221,c2423f34,2,5580.0,0.333
3,3601.221,c23be08a,2,6110.0,0.333
4,3612.094,c236e260,2,4350.0,0.333
4,3612.094,c2426d06,2,4400.0,0.333
4,3612.094,c238afc8,2,4430.0,0.333
4,3612.094,c2421342,2,4450.0,0.333
4,3612.094,1c94f53a,1,4450.0,3.337
4,3612.094,c240ac8c,2,4490.0,0.333
4,3612.094,c239b7a6,2,4500.0,0.333
4,3612.094,c23aa012,2,4510.0,0.333
4,3612.094,c23da80c,2,4570.0,0.333
4,3612.094,c23acefc,2,4620.0,0.333
4,3612.094,c2341fa8,2,4690.0,0.333
4,3612.094,c233f10e,2,4750.0,0.333
4,3612.094,c234dd08,2,4770.0,0.333
4,3612.094,c23c6d70,2,5420.0,0.333
4,3612.094,c2423f34,2,5590.0,0.333
4,3612.094,c23be08a,2,6120.0,0.333
5,3630.0,c236e260,2,4360.0,0.333
5,3630.0,c2426d06,2,4410.0,0.333
5,3630.0,c238afc8,2,4440.0,0.333
5,3630.0,c2421342,2,4460.0,0.333
5,3630.0,1c94f53a,1,4460.0,3.337
5,3630.0,c240ac8c,2,4500.0,0.333
5,3630.0,c239b7a6,2,4510.0,0.333
5,3630.0,c23aa012,2,4520.0,0.333
5,3630.0,c23da80c,2,4580.0,0.333
5,3630.0,c23acefc,2,4630.0,0.333
5,3630.0,c2341fa8,2,4700.0,0.333
5,3630.0,c233f10e,2,4760.0,0.333
5,3630.0,c234dd08,2,4780.0,0.333
5,3630.0,c23c6d70,2,5430.0,0.333
5,3630.0,c2423f34,2,5600.0,0.333
5,3630.0,c23be08a,2,6130.0,0.333
6,3641.348,c236e260,2,4370.0,0.333
6,3641.348,c2426d06,2,4420.0,0.333
6,3641.348,c238afc8,2,4450.0,0.333
