routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1717
update_state,0.0,0.0,0.0,1717
sense_environment,0.237,0.175,0.209,1716
update_state_environment,0.0,0.0,0.0,1716
get_environment_broadcasts,0.0,0.0,0.0,1716
get_agent_broadcasts,0.0,0.0,0.0,1716
sense,0.238,0.176,0.209,1716
think,0.63,4.888,0.066,1716
perform_wait_for_messages,0.103,0.325,0.054,875
do,0.164,0.468,0.093,1716
perform_state_change,0.211,0.571,0.146,855
perform_measurement,0.123,0.091,0.135,89
perform_broadcast,0.011,0.011,0.01,9
