routine,t_avg,t_std,t_med,n
__check_action_completion,0.0,0.0,0.0,475
_wait_for_messages,0.0,0.0,0.0,475
_preplan,7.579,0.0,7.579,1
_get_next_actions,0.0,0.0,0.0,475
preplanner/__get_new_requests,0.0,0.0,0.0,475
preplanner/__update_performed_requests,0.0,0.0,0.0,475
preplanner/_calc_arrival_times,0.147,0.086,0.154,427
preplanner/__update_access_times,0.132,2.632,0.0,475
preplanner/needs_initialized_plan,0.133,2.632,0.0,475
preplanner/_get_available_requests,0.0,0.0,0.0,1
preplanner/_plan_from_path,0.387,0.0,0.387,1
preplanner/initialize_plan,7.369,0.0,7.369,1
