routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.002,0.018,0.0,8566
__check_action_completion,0.0,0.0,0.0,8566
preplanner/update_percepts,0.001,0.039,0.0,8566
preplanner/needs_planning,0.0,0.0,0.0,8566
preplanner/calculate_access_times,0.181,0.0,0.181,1
preplanner/_schedule_observations,6.499,0.0,6.499,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,70.65,0.0,70.65,1
preplanner/_schedule_maneuvers,0.621,0.0,0.621,1
preplanner/__schedule_periodic_replan,0.042,0.0,0.042,1
preplanner/generate_plan,78.006,0.0,78.006,1
replanner/compile_new_measurement_request_bids,0.0,0.001,0.0,8566
replanner/update_percepts,0.005,0.02,0.001,8566
replanner/check_request_completion,0.0,0.0,0.0,8566
replanner/check_request_end_time,0.0,0.0,0.0,8566
replanner/compare_bids,0.0,0.001,0.0,8566
replanner/consensus_phase,0.0,0.001,0.0,8566
replanner/is_observation_path_valid,0.002,0.022,0.001,531824
replanner/needs_planning,0.01,0.034,0.0,8566
replanner/_get_available_requests,0.126,0.194,0.075,1404
replanner/planning_phase,4.714,8.069,2.336,397
replanner/_schedule_observations,1.789,2.24,0.943,397
replanner/_schedule_maneuvers,0.283,0.174,0.215,397
replanner/_schedule_broadcasts,0.017,0.03,0.011,397
replanner/_schedule_waits,0.0,0.0,0.0,397
replanner/generate_plan,6.849,8.644,3.912,397
replanner/calc_imaging_time,0.035,0.087,0.009,219
