routine,t_avg,t_std,t_med,n
therm_sat_0_1,0.033,0.1,0.024,6997
vis_sat_0_2,0.033,0.089,0.024,7008
vis_sat_0_1,0.032,0.079,0.024,6952
sar_sat_0_0,0.032,0.072,0.024,6970
therm_sat_0_2,0.032,0.077,0.024,6979
therm_sat_0_0,0.032,0.085,0.024,6969
vis_sat_0_0,0.033,0.087,0.024,6990
sar_sat_0_1,0.032,0.075,0.024,6952
query_measurement_data,0.011,0.018,0.008,8762
