Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 30.46533781725041
Mission Duration [Days] is 1.0
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,7007.22,0.0,0.0,-0.0,2.961656658311257,6.9772258452402465
1,7003.458420409542,90.04908813611753,212.4170018883372,-0.2470945527188623,2.960070280374964,6.973478882106842
2,6992.177841380183,180.0017105493106,424.60585985019776,-0.4939158632710561,2.9553129994354808,6.962242379230294
3,6973.390736741685,269.76151418919994,636.3386970302427,-0.7401910439261618,2.947390371252382,6.943529489428949
4,6947.117878233278,359.23237117722334,847.3881703042913,-0.9856479151284352,2.9363116459371175,6.917362111575819
5,6913.388308575281,448.3184909599782,1057.527736118337,-1.230015357842321,2.922089753747609,6.883770856924726
6,6872.239303843494,536.92453194466,1266.531915098742,-1.473023663814714,2.9047412852533134,6.842795002091617
7,6823.716325220269,624.955712446188,1474.176555029005,-1.714404883070967,2.884286465923047,6.794482428815064
8,6767.872960216735,712.3179207772531,1680.2390917928158,-1.9538931679716285,2.8607491252024553,6.738889550654437
9,6704.770853480957,798.9178243150799,1884.498807888662,-2.191225113169014,2.83415666016217,6.6760812268179315
10,6634.479627326813,884.6629773807977,2086.7370881271445,-2.4261400908168915,2.804539993811674,6.606130663345523
11,6557.076792137688,969.4619277712029,2286.737672130096,-2.658380580403518,2.771933528187148,6.529119301903745
12,6472.647646818095,1053.2243217853847,2484.286903258271,-2.8876924925966887,2.7363750923347103,6.445136696479831
13,6381.285169484553,1135.861007593196,2679.1739736041604,-3.1138254865103385,2.6979058853226943,6.354280378292178
14,6283.089898604714,1217.2841367964093,2871.1911646960675,-3.336533279824762,2.6565704144284976,6.256655709262066
15,6178.169804810716,1297.4072640381928,3060.1340835708997,-3.5555739512168545,2.612416428656669,6.152375724417938
16,6066.640153628774,1376.145444521409,3245.801893884507,-3.770710234582814,2.5654948477553607,6.0415609636284975
17,5948.623359382468,1453.4153293015038,3427.997541741034,-3.981709804563156,2.515859686908005,5.9243392930838485
18,5824.248830541687,1529.1352582251188,3606.527975935696,-4.188345552908654,2.463567977286149,5.80084571696529
19,5693.652806802642,1603.225350391675,3781.204362319272,-4.390395855255981,2.408679682657414,5.671222179763754
20,5556.978188197221,1675.6075920207916,3951.842292006665,-4.587644827912577,2.351257612250116,5.535617359724474
21,5414.374356541481,1746.205921615011,4118.261983166922,-4.779882574282465,2.2913673300824557,5.394186453910854
22,5265.9969895438835,1814.946312313393,4280.288476147109,-4.966905420597187,2.229077060970037,5.247090955394133
23,5112.007867903651,1881.7568513383644,4437.751821698166,-5.148516140649097,2.164457593430246,5.094498423086976
24,4952.574675738237,1946.567816444741,4590.48726208671,-5.324524169258072,2.0975821797060252,4.936582244748454
25,4787.870794686462,2009.311749286928,4738.335404893153,-5.494745804236363,2.0285264331345965,4.773521393695288
26,4618.075092041,2069.9235256267,4881.142389312397,-5.6590043966499435,1.9573682230892815,4.605500179759829
27,4443.371703268801,2128.340422311591,5018.760044790531,-5.817130529208969,1.884187567723518,4.432707995038323
28,4263.949809283189,2184.5021809603836,5151.046041846996,-5.968962182653144,1.809066524747093,4.255339054974561
29,4080.00340883486,2238.3510682993146,5277.86403494849,-6.114344890030988,1.7320890804644236,4.073592135323631
30,3891.7310863912717,2289.831933099807,5399.083797317501,-6.253131878804892,1.6533410373033866,3.8876703055377853
31,3699.3357758758175,2338.8922596751527,5514.581347574713,-6.385184200745706,1.572909900061725,3.697780659112417
32,3503.0245206387676,2385.482217900694,5624.239068130771,-6.510370849611775,1.4908847610954092,3.504134041424306
33,3303.0082300314616,2429.5547097286267,5727.945815259146,-6.628568866637918,1.4073561846701284,3.306944775586294
34,3099.501432954171,2471.0654121754187,5825.597020797561,-6.739663433889035,1.3224160906931917,3.106430386833743
35,2892.722028745978,2509.972816766182,5917.094785440905,-6.843547955561374,1.2361576380386425,2.902811325947137
36,2682.8910357818613,2546.238265426931,6002.347963603966,-6.940124127341512,1.1486751076731871,2.6963106922033298
37,2470.2323381387305,2579.8259828216937,6081.272239846816,-7.029301993959048,1.0600637857850153,2.4871539563342533
38,2254.972430687344,2610.7031051376703,6153.790196870316,-7.110999995093281,0.9704198471113054,2.275568683957622
39,2037.340162962063,2638.839705327368,6219.831375102902,-7.185144999817414,0.8798402386536489,2.0617842599282006
40,1817.5664821542082,2664.208814822372,6279.332323913402,-7.251672329785323,0.7884225639635666,1.846031614041725
41,1595.88417556852,2686.786441738775,6332.236644497344,-7.310525771386075,0.6962649681728711,1.6285429485058502
42,1372.5276128748408,2706.55158559954,6378.495024496727,-7.361657577109989,0.6034660239359586,1.4095514675743444
43,1147.7324884795341,2723.48624860402,6418.065264424899,-7.405028456387052,0.5101246184429615,1.1892911097215724
44,921.7355643330852,2737.575443479531,6450.912295979377,-7.440607556173919,0.41633984165458743,0.9679962827150319
45,694.7744134814677,2748.807197954378,6477.008192336093,-7.468372431579693,0.32221087590105696,0.7459016019234309
46,467.08716466005313,2757.1725558959297,6496.332170528481,-7.488309006832883,0.2278368869787416,0.5232416321777129
47,238.91224821936845,2762.665575161237,6508.870586024129,-7.500411526902757,0.13331691686977684,0.30025063348182646
48,10.488143662237674,2765.2833222114,6514.616919620548,-7.504682500097421,0.03874977820083053,0.07716231084924649
49,-217.94687093779862,2765.025863544286,6513.571756789608,-7.501132631968655,-0.05576604945118751,-0.14579043147930762
50,-446.15496737750874,2761.8962540033094,6505.742759607657,-7.489780750859677,-0.15013252130776789,-0.3683757312024428
51,-673.8990133749105,2755.9005220229083,6491.144631415261,-7.470653725436717,-0.24425212710142175,-0.5903630042946172
52,-900.9428159915284,2747.0476518739306,6469.7990743566,-7.443786374548545,-0.3380279886708447,-0.8115231763190218
53,-1127.0513621976888,2735.3495629744907,6441.734739954189,-7.409221369760024,-0.4313639553653194,-1.0316289085430332
54,-1351.9910563628223,2720.8210863339928,6406.987172879646,-7.367009130906369,-0.5241646971934704,-1.2504548187019726
55,-1575.529954464048,2703.4799381998,6365.598748085519,-7.317207715014075,-0.6163357956598046,-1.4677776962765043
56,-1797.4379948158703,2683.346690977727,6317.618601467084,-7.259882698932667,-0.7077838322399054,-1.6833767121673864
57,-2017.487225135071,2660.4447414987867,6263.102554226266,-7.195107056018369,-0.7984164744533038,-1.8970336226695197
58,-2235.4520257647464,2634.800276705861,6202.113031112527,-7.122961027206752,-0.8881425595001029,-2.1085329676649076
59,-2451.1093288917723,2606.4422368348182,6134.718972717777,-7.043531986806219,-0.9768721754347904,-2.3176622629709396
60,-2664.2388336019244,2575.4022761653205,6060.995742004088,-6.956914303338331,-1.064516739857321,-2.5242121867963987
61,-2874.6232166268423,2541.714721417111,5981.025025244082,-6.863209195743903,-1.1509890761081052,-2.7279767602734046
62,-3082.0483386465407,2505.416527867768,5894.894727554748,-6.762524585266141,-1.2362034869599232,-2.928753522047886
63,-3286.3034460203107,2466.547233268199,5802.698863205723,-6.654974943313785,-1.320075825805283,-3.126343696925042
64,-3487.181367828482,2425.1489096319083,5704.537440882845,-6.540681135597862,-1.4025235653436239,-3.320552358579467
65,-3684.4787081156533,2381.266112974065,5600.516344087557,-6.419770262826289,-1.4834658637775995,-3.5111885863517043
66,-3877.9960332350724,2334.9458310758378,5490.747206851595,-6.29237549823008,-1.562823628532669,-3.6980656161642873
