plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,784004d1,2,2370.0,0.108
0,0.0,784004f1,2,2410.0,0.108
0,0.0,784004ef,2,2450.0,0.108
0,0.0,784004c6,2,2620.0,0.108
0,0.0,784004a6,2,2770.0,0.108
0,0.0,784004a8,2,2800.0,0.108
0,0.0,784004ec,2,3700.0,0.106
0,0.0,784004ed,2,7090.0,0.102
0,0.0,784004ca,2,7370.0,0.102
0,0.0,784004b1,2,8440.0,0.1
0,0.0,784004b0,2,9320.0,0.099
0,0.0,784004c8,2,13140.0,0.094
0,0.0,784004f9,2,13430.0,0.094
0,0.0,784004e2,2,14230.0,0.093
0,0.0,784004b4,2,19160.0,0.086
0,0.0,784004dc,2,19240.0,0.086
0,0.0,784004c9,2,19300.0,0.086
0,0.0,784004d0,2,19370.0,0.086
0,0.0,784004c4,2,19500.0,0.086
0,0.0,784004f6,2,19640.0,0.086
0,0.0,784004db,2,23960.0,0.08
0,0.0,784004e5,2,23980.0,0.08
0,0.0,784004bd,2,24050.0,0.08
0,0.0,784004fb,2,24090.0,0.08
0,0.0,784004a5,2,24120.0,0.08
0,0.0,784004b7,2,24200.0,0.08
0,0.0,784004b2,2,24400.0,0.08
0,0.0,784004aa,2,25070.0,0.079
0,0.0,784004cd,2,25110.0,0.079
0,0.0,784004ce,2,25150.0,0.079
0,0.0,784004a7,2,25190.0,0.079
0,0.0,784004da,2,25200.0,0.079
0,0.0,784004fc,2,25410.0,0.078
0,0.0,784004a9,2,30500.0,0.072
0,0.0,784004fa,2,31120.0,0.071
0,0.0,78400501,2,31150.0,0.071
0,0.0,784004f2,2,31210.0,0.071
0,0.0,784004be,2,31310.0,0.071
0,0.0,784004f7,2,31690.0,0.07
0,0.0,784004d5,2,37320.0,0.063
0,0.0,784004ab,2,37360.0,0.063
0,0.0,784004c7,2,37380.0,0.063
0,0.0,784004ad,2,37400.0,0.063
0,0.0,784004f5,2,38170.0,0.062
0,0.0,784004cc,2,41560.0,0.058
0,0.0,784004e3,2,41980.0,0.057
0,0.0,784004ba,2,43320.0,0.055
0,0.0,784004df,2,44130.0,0.054
0,0.0,784004eb,2,44540.0,0.054
0,0.0,784004ae,2,45600.0,0.052
0,0.0,784004d4,2,45650.0,0.052
0,0.0,784004e6,2,45670.0,0.052
0,0.0,784004f3,2,47750.0,0.05
0,0.0,784004af,2,47780.0,0.05
0,0.0,784004cf,2,48190.0,0.049
0,0.0,784004fd,2,50450.0,0.046
0,0.0,784004e8,2,50830.0,0.046
0,0.0,784004dd,2,54960.0,0.04
0,0.0,784004cb,2,55820.0,0.039
0,0.0,784004a2,2,60790.0,0.033
0,0.0,784004e0,2,60950.0,0.033
0,0.0,784004e9,2,60960.0,0.033
0,0.0,78400500,2,61750.0,0.032
0,0.0,784004d2,2,62200.0,0.031
0,0.0,784004e7,2,66890.0,0.025
0,0.0,784004ff,2,66980.0,0.025
0,0.0,784004d9,2,67190.0,0.025
0,0.0,784004c3,2,67210.0,0.025
0,0.0,784004fe,2,67850.0,0.024
0,0.0,784004b9,2,68780.0,0.023
0,0.0,784004de,2,68810.0,0.023
0,0.0,784004a0,2,68830.0,0.023
0,0.0,784004ea,2,68880.0,0.023
0,0.0,784004a3,2,68910.0,0.022
0,0.0,784004bf,2,68950.0,0.022
0,0.0,78400504,2,69010.0,0.022
0,0.0,784004b6,2,74610.0,0.015
0,0.0,784004d7,2,83090.0,0.004
0,0.0,784004d3,2,85610.0,0.001
0,0.0,784004f8,2,85650.0,0.001
0,0.0,78400502,2,85680.0,0.001
1,0.0,784004d1,2,2370.0,0.108
1,0.0,784004f1,2,2410.0,0.108
1,0.0,784004ef,2,2450.0,0.108
1,0.0,784004c6,2,2620.0,0.108
1,0.0,784004a6,2,2770.0,0.108
1,0.0,784004a8,2,2800.0,0.108
1,0.0,784004ec,2,3700.0,0.106
1,0.0,784004ed,2,7090.0,0.102
1,0.0,784004ca,2,7370.0,0.102
1,0.0,784004b1,2,8440.0,0.1
1,0.0,784004b0,2,9320.0,0.099
1,0.0,784004c8,2,13140.0,0.094
1,0.0,784004f9,2,13430.0,0.094
1,0.0,784004e2,2,14230.0,0.093
1,0.0,784004b4,2,19160.0,0.086
1,0.0,784004dc,2,19240.0,0.086
1,0.0,784004c9,2,19300.0,0.086
1,0.0,784004d0,2,19370.0,0.086
1,0.0,784004c4,2,19500.0,0.086
1,0.0,784004f6,2,19640.0,0.086
1,0.0,784004db,2,23960.0,0.08
1,0.0,784004e5,2,23980.0,0.08
1,0.0,784004bd,2,24050.0,0.08
1,0.0,784004fb,2,24090.0,0.08
1,0.0,784004a5,2,24120.0,0.08
1,0.0,784004b7,2,24200.0,0.08
1,0.0,784004b2,2,24400.0,0.08
1,0.0,784004aa,2,25070.0,0.079
1,0.0,784004cd,2,25110.0,0.079
1,0.0,784004ce,2,25150.0,0.079
1,0.0,784004a7,2,25190.0,0.079
1,0.0,784004da,2,25200.0,0.079
1,0.0,784004fc,2,25410.0,0.078
1,0.0,784004a9,2,30500.0,0.072
1,0.0,784004fa,2,31120.0,0.071
1,0.0,78400501,2,31150.0,0.071
1,0.0,784004f2,2,31210.0,0.071
1,0.0,784004be,2,31310.0,0.071
1,0.0,784004f7,2,31690.0,0.07
1,0.0,784004d5,2,37320.0,0.063
1,0.0,784004ab,2,37360.0,0.063
1,0.0,784004c7,2,37380.0,0.063
1,0.0,784004ad,2,37400.0,0.063
1,0.0,784004f5,2,38170.0,0.062
1,0.0,784004cc,2,41560.0,0.058
1,0.0,784004e3,2,41980.0,0.057
1,0.0,784004ba,2,43320.0,0.055
1,0.0,784004df,2,44130.0,0.054
1,0.0,784004eb,2,44540.0,0.054
1,0.0,784004ae,2,45600.0,0.052
1,0.0,784004d4,2,45650.0,0.052
1,0.0,784004e6,2,45670.0,0.052
1,0.0,784004f3,2,47750.0,0.05
1,0.0,784004af,2,47780.0,0.05
1,0.0,784004cf,2,48190.0,0.049
1,0.0,784004fd,2,50450.0,0.046
1,0.0,784004e8,2,50830.0,0.046
1,0.0,784004dd,2,54960.0,0.04
1,0.0,784004cb,2,55820.0,0.039
1,0.0,784004a2,2,60790.0,0.033
1,0.0,784004e0,2,60950.0,0.033
1,0.0,784004e9,2,60960.0,0.033
1,0.0,78400500,2,61750.0,0.032
1,0.0,784004d2,2,62200.0,0.031
1,0.0,784004e7,2,66890.0,0.025
1,0.0,784004ff,2,66980.0,0.025
1,0.0,784004d9,2,67190.0,0.025
1,0.0,784004c3,2,67210.0,0.025
1,0.0,784004fe,2,67850.0,0.024
1,0.0,784004b9,2,68780.0,0.023
1,0.0,784004de,2,68810.0,0.023
1,0.0,784004a0,2,68830.0,0.023
1,0.0,784004ea,2,68880.0,0.023
1,0.0,784004a3,2,68910.0,0.022
1,0.0,784004bf,2,68950.0,0.022
1,0.0,78400504,2,69010.0,0.022
1,0.0,784004b6,2,74610.0,0.015
1,0.0,784004d7,2,83090.0,0.004
1,0.0,784004d3,2,85610.0,0.001
1,0.0,784004f8,2,85650.0,0.001
1,0.0,78400502,2,85680.0,0.001
2,0.0,784004f1,2,2410.0,0.108
2,0.0,784004ef,2,2450.0,0.108
2,0.0,784004c6,2,2620.0,0.108
2,0.0,784004a6,2,2770.0,0.108
2,0.0,784004a8,2,2800.0,0.108
2,0.0,784004ed,2,7090.0,0.102
2,0.0,784004ca,2,7370.0,0.102
2,0.0,784004b0,2,9320.0,0.099
2,0.0,784004c8,2,13140.0,0.094
2,0.0,784004e2,2,14230.0,0.093
2,0.0,784004b4,2,19160.0,0.086
2,0.0,784004dc,2,19240.0,0.086
2,0.0,784004c9,2,19300.0,0.086
2,0.0,784004db,2,23960.0,0.08
2,0.0,784004e5,2,23980.0,0.08
2,0.0,784004bd,2,24050.0,0.08
2,0.0,784004fb,2,24090.0,0.08
2,0.0,784004a5,2,24120.0,0.08
2,0.0,784004b7,2,24200.0,0.08
2,0.0,784004b2,2,24400.0,0.08
2,0.0,784004aa,2,25070.0,0.079
2,0.0,784004cd,2,25110.0,0.079
2,0.0,784004ce,2,25150.0,0.079
2,0.0,784004a7,2,25190.0,0.079
2,0.0,784004da,2,25200.0,0.079
2,0.0,784004a9,2,30500.0,0.072
2,0.0,784004fa,2,31120.0,0.071
2,0.0,78400501,2,31150.0,0.071
2,0.0,784004c7,2,37380.0,0.063
2,0.0,784004ae,2,45600.0,0.052
2,0.0,784004d4,2,45650.0,0.052
2,0.0,784004e6,2,45670.0,0.052
2,0.0,784004dd,2,54960.0,0.04
2,0.0,784004a0,2,68830.0,0.023
2,0.0,78400504,2,69010.0,0.022
3,2620.0,784004a6,2,2770.0,0.108
3,2620.0,784004a8,2,2800.0,0.108
3,2620.0,784004ed,2,7090.0,0.102
3,2620.0,784004ca,2,7370.0,0.102
3,2620.0,784004b0,2,9320.0,0.099
3,2620.0,784004c8,2,13140.0,0.094
3,2620.0,784004e2,2,14230.0,0.093
3,2620.0,784004b4,2,19160.0,0.086
3,2620.0,784004dc,2,19240.0,0.086
3,2620.0,784004c9,2,19300.0,0.086
3,2620.0,784004db,2,23960.0,0.08
3,2620.0,784004e5,2,23980.0,0.08
3,2620.0,784004bd,2,24050.0,0.08
3,2620.0,784004fb,2,24090.0,0.08
3,2620.0,784004a5,2,24120.0,0.08
3,2620.0,784004b7,2,24200.0,0.08
3,2620.0,784004b2,2,24400.0,0.08
3,2620.0,784004aa,2,25070.0,0.079
3,2620.0,784004cd,2,25110.0,0.079
