routine,t_avg,t_std,t_med,n
check_action_statuses,0.014,0.05,0.0,724
update_state,0.0,0.0,0.0,724
sense_environment,0.297,0.276,0.228,723
update_state_environment,0.006,0.074,0.0,723
get_environment_broadcasts,0.0,0.0,0.0,723
get_agent_broadcasts,0.0,0.0,0.0,723
sense,0.317,0.316,0.239,723
think,30.255,43.108,30.928,723
perform_broadcast,0.002,0.007,0.0,62
do,2.348,3.087,1.2,723
perform_wait_for_messages,2.472,3.125,1.373,679
perform_state_change,2.494,3.145,1.389,672
perform_measurement,0.214,0.257,0.067,37
