routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.01,0.0,2189
update_state,0.0,0.0,0.0,2189
sense_environment,0.85,0.442,0.869,2188
update_state_environment,0.003,0.009,0.0,2188
get_environment_broadcasts,0.0,0.002,0.0,2188
get_agent_broadcasts,0.0,0.003,0.0,2188
sense,0.856,0.444,0.87,2188
think,0.254,0.324,0.069,2188
perform_wait_for_messages,0.576,0.516,0.456,2163
do,0.576,0.515,0.457,2188
perform_state_change,0.648,0.442,0.574,25
perform_observation,0.569,0.426,0.535,22
perform_broadcast,0.001,0.001,0.0,3
