routine,t_avg,t_std,t_med,n
_read_incoming_messages,7e-05,0.0015,2e-05,2188
__check_action_completion,6e-05,1e-05,6e-05,2188
preplanner/update_percepts,4e-05,3e-05,2e-05,2188
preplanner/needs_planning,0.0,0.0,0.0,2188
preplanner/calculate_access_opportunities,0.00045,0.00225,0.00033,864
preplanner/populate_adjacency_matrix,0.02116,0.06856,7e-05,73
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1851
preplanner/_schedule_observations,0.42107,0.29759,0.40085,864
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,864
preplanner/_schedule_maneuvers,0.08786,0.1563,0.01523,864
preplanner/__schedule_periodic_replan,0.00161,0.00699,0.00027,864
preplanner/generate_plan,0.51062,0.34496,0.50061,864
replanner/needs_planning,0.0,0.0,0.0,2188
replanner/_create_broadcast_path,0.06615,0.03019,0.04584,3
