routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.008,0.0,11936
update_state,0.0,0.0,0.0,11936
sense_environment,0.116,0.063,0.109,11935
update_state_environment,0.001,0.008,0.0,11935
get_environment_broadcasts,0.004,0.014,0.0,11935
get_agent_broadcasts,0.018,0.035,0.0,11935
sense,0.139,0.071,0.131,11935
think,0.228,0.727,0.191,11935
perform_broadcast,0.004,0.016,0.0,1268
do,0.091,0.093,0.067,11935
perform_wait_for_messages,0.09,0.094,0.064,10668
perform_state_change,0.089,0.092,0.06,1636
perform_observation,0.101,0.079,0.08,1230
