routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.005,0.023,0.0,11935
__check_action_completion,0.0,0.0,0.0,11935
preplanner/update_percepts,0.002,0.007,0.001,11935
preplanner/needs_planning,0.0,0.001,0.0,11935
preplanner/calculate_access_times,0.259,0.0,0.259,1
preplanner/_schedule_observations,1.982,0.0,1.982,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,73.805,0.0,73.805,1
preplanner/_schedule_maneuvers,0.648,0.0,0.648,1
preplanner/__schedule_periodic_replan,0.315,0.0,0.315,1
preplanner/generate_plan,76.872,0.0,76.872,1
replanner/needs_planning,0.0,0.0,0.0,11935
