routine,t_avg,t_std,t_med,n
check_action_statuses,0.018,0.091,0.0,9803
update_state,0.0,0.003,0.0,9803
sense_environment,0.731,1.088,0.503,9802
update_state_environment,0.015,0.068,0.0,9802
get_environment_broadcasts,0.006,0.026,0.0,9802
get_agent_broadcasts,0.195,0.874,0.0,9802
sense,0.965,1.775,0.548,9802
think,1.97,10.523,0.14,9802
perform_broadcast,0.048,0.149,0.0,1026
do,1.037,3.306,0.339,9802
perform_wait_for_messages,1.218,3.621,0.411,8040
perform_state_change,0.817,3.353,0.305,1217
perform_observation,0.3,0.413,0.241,1056
