Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
133,3789,,-34.931,116.411,647.4,5.11,5.62,52.06
134,4312,,-34.502,116.645,646.4,4.67,5.15,51.87
137,2538,,-33.27,118.378,643.9,-3.33,3.67,50.41
137,2890,,-33.169,118.365,643.8,-3.17,3.48,50.42
137,3768,,-33.325,117.587,644.1,3.53,3.88,51.06
139,3048,,-32.947,120.816,685.6,-19.57,21.64,48.32
139,3273,,-33.006,120.698,682.9,-19.01,21.01,48.41
140,2056,,-32.348,120.652,671.6,-16.4,18.11,48.45
140,3568,,-32.336,120.748,673.9,-17.01,18.78,48.37
140,4430,,-32.335,120.515,667.9,-15.42,17.01,48.57
140,4563,,-32.435,120.581,671.2,-16.31,18.0,48.51
141,1065,,-32.44,121.877,715.2,-25.01,27.73,47.38
141,2707,,-31.962,121.764,700.3,-22.57,24.99,47.5
141,2712,,-30.82,119.012,641.5,2.27,2.49,49.92
141,3630,,-30.861,119.448,641.8,-2.85,3.13,49.55
141,3765,,-30.938,119.657,642.9,-4.28,4.71,49.36
141,3807,,-30.949,118.916,641.5,2.17,2.39,49.99
142,342,,-31.21,121.777,687.5,-20.25,22.39,47.5
142,3226,,-31.547,122.287,712.3,-24.63,27.3,47.04
142,4283,,-29.193,117.223,694.9,21.68,23.98,51.61
142,4295,,-31.382,121.602,684.5,-19.64,21.71,47.63
143,927,,-31.185,122.223,703.6,-23.3,25.8,47.08
143,928,,-30.615,122.102,688.5,-20.54,22.71,47.22
143,2992,,-30.697,121.965,685.0,-19.83,21.91,47.33
144,591,,-29.731,121.556,660.3,-13.66,15.06,47.73
144,1765,,-29.956,121.202,655.0,-11.78,12.99,48.02
144,1956,,-29.461,120.696,643.7,-6.07,6.69,48.5
144,2389,,-30.256,122.706,703.7,-23.4,25.91,46.69
144,2735,,-30.159,122.54,695.8,-22.01,24.36,46.84
144,4644,,-30.096,122.463,692.0,-21.31,23.57,46.92
145,977,,-29.494,122.222,674.2,-17.61,19.45,47.14
145,1595,,-28.814,121.001,643.6,-6.29,6.93,48.27
145,3304,,-28.915,119.96,640.3,2.99,3.29,49.16
145,4140,,-29.603,122.41,681.7,-19.31,21.34,46.97
146,253,,-29.377,122.698,688.4,-20.78,22.98,46.7
147,2238,,-27.758,121.309,640.7,-4.39,4.84,48.05
147,2493,,-28.069,121.719,646.8,-8.72,9.6,47.65
147,2644,,-28.21,121.91,651.2,-10.78,11.88,47.47
147,3449,,-27.777,121.577,643.5,-6.74,7.42,47.81
148,4579,,-26.723,120.298,645.2,8.06,8.88,49.04
150,212,,-26.119,122.323,642.1,-6.53,7.18,47.25
150,921,,-26.694,123.21,663.9,-15.44,17.03,46.39
150,1852,,-26.925,123.336,671.0,-17.31,19.1,46.25
150,4921,,-25.734,120.859,643.1,7.25,7.98,48.61
155,256,,-23.41,122.71,636.3,2.15,2.36,47.16
155,4105,,-23.29,123.14,636.6,-2.71,2.98,46.79
155,4934,,-23.302,123.548,640.2,-6.42,7.06,46.42
156,4970,,-22.46,123.181,636.0,2.35,2.58,46.87
157,593,,-22.073,122.977,636.4,3.36,3.69,47.09
157,908,,-22.485,123.794,638.5,-5.61,6.17,46.27
159,814,,-21.335,124.802,644.9,-9.8,10.78,45.51
165,4097,,-17.011,123.947,651.7,13.12,14.45,47.1
170,1201,,-15.324,128.064,665.7,-17.48,19.28,43.61
170,3559,,-15.569,127.969,665.8,-17.51,19.31,43.62
170,4693,,-15.508,128.117,669.8,-18.47,20.37,43.5
170,4940,,-15.559,127.9,663.5,-16.93,18.67,43.69
288,2232,,51.477,157.04,682.7,13.89,15.36,75.25
290,2503,,52.695,156.223,725.6,22.95,25.49,76.53
295,724,,54.717,160.36,695.4,16.11,17.84,78.09
298,2565,,56.18,161.972,704.2,17.73,19.66,79.42
299,4696,,56.664,162.635,705.7,17.9,19.85,79.87
314,2668,,62.527,176.648,693.3,11.37,12.59,85.88
315,2132,,62.453,179.089,682.4,5.46,6.04,86.0
315,4319,,63.334,176.648,713.4,16.96,18.83,86.68
316,4095,,62.631,179.477,682.7,5.11,5.65,86.21
319,4830,,65.363,-179.992,750.0,23.31,25.98,88.94
327,793,,65.159,-165.934,688.9,-3.16,3.5,nan
328,3186,,62.666,-163.626,768.8,-25.0,27.92,88.82
329,4665,,68.26,-166.165,758.8,23.41,26.12,nan
330,2346,,65.577,-163.09,691.1,-3.18,3.52,nan
330,3241,,67.156,-163.735,708.1,12.32,13.68,nan
331,162,,66.577,-161.219,693.5,4.93,5.47,nan
332,820,,66.523,-160.131,692.6,3.15,3.49,nan
336,4409,,67.062,-154.334,695.9,3.5,3.89,nan
337,3369,,63.898,-152.119,773.4,-24.59,27.48,nan
345,4959,,68.188,-140.241,716.3,11.17,12.41,nan
