GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
133,3789,-34.931,116.411
134,4312,-34.502,116.645
137,2538,-33.27,118.378
137,2890,-33.169,118.365
137,3768,-33.325,117.587
139,3048,-32.947,120.816
139,3273,-33.006,120.698
140,2056,-32.348,120.652
140,3568,-32.336,120.748
140,4430,-32.335,120.515
140,4563,-32.435,120.581
141,1065,-32.44,121.877
141,2707,-31.962,121.764
141,2712,-30.82,119.012
141,3630,-30.861,119.448
141,3765,-30.938,119.657
141,3807,-30.949,118.916
142,342,-31.21,121.777
142,3226,-31.547,122.287
142,4283,-29.193,117.223
142,4295,-31.382,121.602
143,927,-31.185,122.223
143,928,-30.615,122.102
143,2992,-30.697,121.965
144,591,-29.731,121.556
144,1765,-29.956,121.202
144,1956,-29.461,120.696
144,2389,-30.256,122.706
144,2735,-30.159,122.54
144,4644,-30.096,122.463
145,977,-29.494,122.222
145,1595,-28.814,121.001
145,3304,-28.915,119.96
145,4140,-29.603,122.41
146,253,-29.377,122.698
147,2238,-27.758,121.309
147,2493,-28.069,121.719
147,2644,-28.21,121.91
147,3449,-27.777,121.577
148,4579,-26.723,120.298
150,212,-26.119,122.323
150,921,-26.694,123.21
150,1852,-26.925,123.336
150,4921,-25.734,120.859
155,256,-23.41,122.71
155,4105,-23.29,123.14
155,4934,-23.302,123.548
156,4970,-22.46,123.181
157,593,-22.073,122.977
157,908,-22.485,123.794
159,814,-21.335,124.802
165,4097,-17.011,123.947
170,1201,-15.324,128.064
170,3559,-15.569,127.969
170,4693,-15.508,128.117
170,4940,-15.559,127.9
288,2232,51.477,157.04
290,2503,52.695,156.223
295,724,54.717,160.36
298,2565,56.18,161.972
299,4696,56.664,162.635
314,2668,62.527,176.648
315,2132,62.453,179.089
315,4319,63.334,176.648
316,4095,62.631,179.477
319,4830,65.363,-179.992
327,793,65.159,-165.934
328,3186,62.666,-163.626
329,4665,68.26,-166.165
330,2346,65.577,-163.09
330,3241,67.156,-163.735
331,162,66.577,-161.219
332,820,66.523,-160.131
336,4409,67.062,-154.334
337,3369,63.898,-152.119
345,4959,68.188,-140.241
345,4984,68.064,-140.178
346,4501,67.888,-139.148
349,608,68.667,-132.847
349,1740,63.774,-135.367
349,2637,68.989,-133.726
349,4452,68.153,-133.534
350,203,69.205,-132.466
350,608,68.667,-132.847
350,1526,67.627,-131.848
350,2766,67.975,-133.009
350,3133,69.155,-131.949
351,3682,67.861,-131.19
352,3776,66.778,-129.31
353,1970,68.613,-126.226
353,2518,68.201,-126.606
353,2800,66.814,-128.513
353,3282,66.869,-128.825
353,4733,67.826,-127.321
354,385,67.238,-125.728
354,458,67.275,-126.236
354,597,66.994,-126.177
354,1502,67.553,-126.87
354,1912,66.255,-127.397
354,2221,67.421,-125.824
354,2921,67.957,-125.782
354,3441,65.896,-127.016
354,3968,68.01,-125.92
354,4118,68.697,-125.411
354,4233,66.987,-127.391
354,4322,67.676,-126.256
354,4557,65.972,-127.301
355,377,67.042,-125.258
355,512,67.453,-124.678
355,968,65.504,-125.518
355,1392,65.306,-125.808
355,2197,66.27,-125.786
355,4655,67.284,-124.865
356,968,65.504,-125.518
356,1031,67.538,-122.282
356,2835,66.659,-124.13
356,3451,65.187,-125.416
357,3907,65.996,-123.013
357,4947,67.525,-121.655
358,821,64.172,-123.048
359,443,64.056,-121.519
359,1488,63.106,-122.802
359,1504,64.66,-121.486
359,2227,64.38,-121.882
359,2441,63.003,-122.241
359,4106,67.642,-118.341
359,4858,67.488,-118.483
360,183,65.227,-118.194
360,1038,65.568,-117.802
360,1080,64.081,-120.338
360,1542,62.774,-120.645
360,2008,67.367,-116.937
360,2169,63.452,-121.174
360,3879,65.605,-118.501
360,4242,64.417,-119.328
361,183,65.227,-118.194
361,450,64.821,-117.835
361,698,63.905,-118.569
361,1038,65.568,-117.802
361,1542,62.774,-120.645
361,2592,63.22,-119.08
361,2807,64.346,-119.086
361,3483,65.023,-118.01
361,3614,65.4,-117.363
361,3808,65.132,-117.814
361,4111,66.861,-115.227
361,4435,64.578,-117.943
361,4725,64.129,-118.985
362,430,63.824,-117.08
362,675,64.359,-117.172
362,988,63.185,-118.216
362,1339,62.12,-119.184
362,2174,64.564,-117.205
362,2410,66.537,-113.801
362,2557,64.571,-116.542
362,2792,64.429,-116.112
362,2826,65.904,-115.374
