Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,-306.1967733407344,4283.39228835139,-5670.231157499564,-4.493988120766842,-4.910129170901836,-3.3849906674537276
1,-351.07253809887806,4234.082112752779,-5703.74914256045,-4.490376328532887,-4.95725950684313,-3.322021568904124
2,-395.90998829027575,4184.303793828932,-5736.635831741074,-4.486266977964039,-5.003854138115149,-3.2586673724275013
3,-440.7041542341692,4134.062712538982,-5768.887409489047,-4.481660236236779,-5.049907687446386,-3.194934780835718
4,-485.4500681556879,4083.3643033032768,-5800.500127484124,-4.47655632352466,-5.09541482905171,-3.130830544651464
5,-530.1427647156481,4032.21405348564,-5831.470305112111,-4.470955513098625,-5.140370289290106,-3.0663614615335835
6,-574.7772815415136,3980.6175028688535,-5861.7943299331555,-4.464858131422747,-5.184768847320655,-3.0015343756949826
7,-619.3486597591575,3928.580243123772,-5891.46865814405,-4.458264558245287,-5.228605335756614,-2.9363561773132707
8,-663.8519445256826,3876.107917271703,-5920.4898150347535,-4.4511752266850175,-5.271874641317624,-2.870833801933873
9,-708.2821855628904,3823.2062191405134,-5948.854395438761,-4.443590623312788,-5.314571705479727,-2.8049742298659655
10,-752.6344376916388,3769.880892814139,-5976.55906417747,-4.435511288228232,-5.356691525123335,-2.7387844855708474
11,-796.9037613670081,3716.1377320755505,-6003.600556498442,-4.426937815131556,-5.398229153178927,-2.6722716370429307
12,-841.0852232140539,3661.9825798434404,-6029.9756785073505,-4.417870851390363,-5.439179699270394,-2.6054427951833645
13,-885.1738965642513,3607.4213276023793,-6055.681307593693,-4.4083110981014695,-5.479538330355891,-2.538305113166215
14,-929.1648619925226,3552.459914826671,-6080.714392850091,-4.398259310147589,-5.519300271366218,-2.4708657857971668
