plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,d3301013,2,370.0,0.111
0,0.0,d3301041,2,410.0,0.111
0,0.0,d3301022,2,630.0,0.11
0,0.0,d330102b,2,640.0,0.11
0,0.0,d330103a,2,690.0,0.11
0,0.0,d3301044,2,730.0,0.11
0,0.0,d330102e,2,1700.0,0.109
0,0.0,d3301025,2,1840.0,0.109
0,0.0,d3300ff3,2,6450.0,0.103
0,0.0,d3301033,2,6500.0,0.103
0,0.0,d3300ffd,2,6530.0,0.103
0,0.0,d3301029,2,6590.0,0.103
0,0.0,d3301002,2,6610.0,0.103
0,0.0,d3301007,2,6620.0,0.103
0,0.0,d3301018,2,6670.0,0.103
0,0.0,d3300ff1,2,7870.0,0.101
0,0.0,d3301035,2,7920.0,0.101
0,0.0,d3300ff7,2,8130.0,0.101
0,0.0,d330103b,2,11430.0,0.096
0,0.0,d3301037,2,11540.0,0.096
0,0.0,d3300ff5,2,12760.0,0.095
0,0.0,d3301045,2,14400.0,0.093
0,0.0,d3301012,2,17370.0,0.089
0,0.0,d3301021,2,17420.0,0.089
0,0.0,d3300fe6,2,17470.0,0.089
0,0.0,d3301006,2,17510.0,0.089
0,0.0,d3301038,2,17640.0,0.088
0,0.0,d3301024,2,18330.0,0.088
0,0.0,d3301023,2,23170.0,0.081
0,0.0,d330103e,2,23410.0,0.081
0,0.0,d3301030,2,28280.0,0.075
0,0.0,d3300ffe,2,28780.0,0.074
0,0.0,d3301034,2,29180.0,0.074
0,0.0,d3301026,2,29220.0,0.074
0,0.0,d3301000,2,29310.0,0.073
0,0.0,d3301039,2,29700.0,0.073
0,0.0,d3300ff8,2,34390.0,0.067
0,0.0,d3301017,2,35330.0,0.066
0,0.0,d3300fed,2,35360.0,0.066
0,0.0,d3300fef,2,35390.0,0.066
0,0.0,d3301040,2,41200.0,0.058
0,0.0,d3300ffc,2,41310.0,0.058
0,0.0,d3301042,2,41330.0,0.058
0,0.0,d3301009,2,41450.0,0.058
0,0.0,d330102f,2,42570.0,0.056
0,0.0,d330100b,2,48120.0,0.049
0,0.0,d330100a,2,48420.0,0.049
0,0.0,d330102a,2,48830.0,0.048
0,0.0,d330100d,2,53810.0,0.042
0,0.0,d330101c,2,54120.0,0.042
0,0.0,d3300fe3,2,58770.0,0.036
0,0.0,d3300fe8,2,58790.0,0.036
0,0.0,d3301015,2,59010.0,0.035
0,0.0,d3301043,2,59990.0,0.034
0,0.0,d330103c,2,60020.0,0.034
0,0.0,d3301014,2,60200.0,0.034
0,0.0,d3301003,2,60240.0,0.034
0,0.0,d3301031,2,64950.0,0.028
0,0.0,d330101b,2,65200.0,0.027
0,0.0,d3301005,2,65210.0,0.027
0,0.0,d330101a,2,66680.0,0.025
0,0.0,d3300ff4,2,66810.0,0.025
0,0.0,d3301027,2,73220.0,0.017
0,0.0,d3301028,2,81130.0,0.007
0,0.0,d3300ffa,2,83660.0,0.004
0,0.0,d330101f,2,83690.0,0.003
1,0.0,d3301013,2,370.0,0.111
1,0.0,d3301041,2,410.0,0.111
1,0.0,d3301022,2,630.0,0.11
1,0.0,d330102b,2,640.0,0.11
1,0.0,d330103a,2,690.0,0.11
1,0.0,d3301044,2,730.0,0.11
1,0.0,d330102e,2,1700.0,0.109
1,0.0,d3301025,2,1840.0,0.109
1,0.0,d3300ff3,2,6450.0,0.103
1,0.0,d3301033,2,6500.0,0.103
1,0.0,d3300ffd,2,6530.0,0.103
1,0.0,d3301029,2,6590.0,0.103
1,0.0,d3301002,2,6610.0,0.103
1,0.0,d3301007,2,6620.0,0.103
1,0.0,d3301018,2,6670.0,0.103
1,0.0,d3300ff1,2,7870.0,0.101
1,0.0,d3301035,2,7920.0,0.101
1,0.0,d3300ff7,2,8130.0,0.101
1,0.0,d330103b,2,11430.0,0.096
1,0.0,d3301037,2,11540.0,0.096
1,0.0,d3300ff5,2,12760.0,0.095
1,0.0,d3301045,2,14400.0,0.093
1,0.0,d3301012,2,17370.0,0.089
1,0.0,d3301021,2,17420.0,0.089
1,0.0,d3300fe6,2,17470.0,0.089
1,0.0,d3301006,2,17510.0,0.089
1,0.0,d3301038,2,17640.0,0.088
1,0.0,d3301024,2,18330.0,0.088
1,0.0,d3301023,2,23170.0,0.081
1,0.0,d330103e,2,23410.0,0.081
1,0.0,d3301030,2,28280.0,0.075
1,0.0,d3300ffe,2,28780.0,0.074
1,0.0,d3301034,2,29180.0,0.074
1,0.0,d3301026,2,29220.0,0.074
1,0.0,d3301000,2,29310.0,0.073
1,0.0,d3301039,2,29700.0,0.073
1,0.0,d3300ff8,2,34390.0,0.067
1,0.0,d3301017,2,35330.0,0.066
1,0.0,d3300fed,2,35360.0,0.066
1,0.0,d3300fef,2,35390.0,0.066
1,0.0,d3301040,2,41200.0,0.058
1,0.0,d3300ffc,2,41310.0,0.058
1,0.0,d3301042,2,41330.0,0.058
1,0.0,d3301009,2,41450.0,0.058
1,0.0,d330102f,2,42570.0,0.056
1,0.0,d330100b,2,48120.0,0.049
1,0.0,d330100a,2,48420.0,0.049
1,0.0,d330102a,2,48830.0,0.048
1,0.0,d330100d,2,53810.0,0.042
1,0.0,d330101c,2,54120.0,0.042
1,0.0,d3300fe3,2,58770.0,0.036
1,0.0,d3300fe8,2,58790.0,0.036
1,0.0,d3301015,2,59010.0,0.035
1,0.0,d3301043,2,59990.0,0.034
1,0.0,d330103c,2,60020.0,0.034
