routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.026,0.0,1001
update_state,0.0,0.0,0.0,1001
sense_environment,0.183,0.152,0.158,1000
update_state_environment,0.003,0.017,0.0,1000
get_environment_broadcasts,0.01,0.025,0.0,1000
get_agent_broadcasts,0.09,0.195,0.0,1000
sense,0.291,0.264,0.227,1000
think,0.581,0.77,0.34,1000
perform_broadcast,0.006,0.02,0.0,414
do,0.159,0.574,0.08,1000
perform_wait_for_messages,0.171,0.697,0.062,666
perform_state_change,0.113,0.134,0.058,179
perform_observation,0.168,0.125,0.144,251
