plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,9c920f61,2,370.0,0.111
0,0.0,9c920f8f,2,410.0,0.111
0,0.0,9c920f70,2,630.0,0.11
0,0.0,9c920f79,2,640.0,0.11
0,0.0,9c920f88,2,690.0,0.11
0,0.0,9c920f92,2,730.0,0.11
0,0.0,9c920f7c,2,1700.0,0.109
0,0.0,9c920f73,2,1840.0,0.109
0,0.0,9c920f41,2,6450.0,0.103
0,0.0,9c920f81,2,6500.0,0.103
0,0.0,9c920f4b,2,6530.0,0.103
0,0.0,9c920f77,2,6590.0,0.103
0,0.0,9c920f50,2,6610.0,0.103
0,0.0,9c920f55,2,6620.0,0.103
0,0.0,9c920f66,2,6670.0,0.103
0,0.0,9c920f3f,2,7870.0,0.101
0,0.0,9c920f83,2,7920.0,0.101
0,0.0,9c920f45,2,8130.0,0.101
0,0.0,9c920f89,2,11430.0,0.096
0,0.0,9c920f85,2,11540.0,0.096
0,0.0,9c920f43,2,12760.0,0.095
0,0.0,9c920f93,2,14400.0,0.093
0,0.0,9c920f60,2,17370.0,0.089
0,0.0,9c920f6f,2,17420.0,0.089
0,0.0,9c920f34,2,17470.0,0.089
0,0.0,9c920f54,2,17510.0,0.089
0,0.0,9c920f86,2,17640.0,0.088
0,0.0,9c920f72,2,18330.0,0.088
0,0.0,9c920f71,2,23170.0,0.081
0,0.0,9c920f8c,2,23410.0,0.081
0,0.0,9c920f7e,2,28280.0,0.075
0,0.0,9c920f4c,2,28780.0,0.074
0,0.0,9c920f82,2,29180.0,0.074
0,0.0,9c920f74,2,29220.0,0.074
0,0.0,9c920f4e,2,29310.0,0.073
0,0.0,9c920f87,2,29700.0,0.073
0,0.0,9c920f46,2,34390.0,0.067
0,0.0,9c920f65,2,35330.0,0.066
0,0.0,9c920f3b,2,35360.0,0.066
0,0.0,9c920f3d,2,35390.0,0.066
0,0.0,9c920f8e,2,41200.0,0.058
0,0.0,9c920f4a,2,41310.0,0.058
0,0.0,9c920f90,2,41330.0,0.058
0,0.0,9c920f57,2,41450.0,0.058
0,0.0,9c920f7d,2,42570.0,0.056
0,0.0,9c920f59,2,48120.0,0.049
0,0.0,9c920f58,2,48420.0,0.049
0,0.0,9c920f78,2,48830.0,0.048
0,0.0,9c920f5b,2,53810.0,0.042
0,0.0,9c920f6a,2,54120.0,0.042
0,0.0,9c920f31,2,58770.0,0.036
0,0.0,9c920f36,2,58790.0,0.036
0,0.0,9c920f63,2,59010.0,0.035
0,0.0,9c920f91,2,59990.0,0.034
0,0.0,9c920f8a,2,60020.0,0.034
0,0.0,9c920f62,2,60200.0,0.034
0,0.0,9c920f51,2,60240.0,0.034
0,0.0,9c920f7f,2,64950.0,0.028
0,0.0,9c920f69,2,65200.0,0.027
0,0.0,9c920f53,2,65210.0,0.027
0,0.0,9c920f68,2,66680.0,0.025
0,0.0,9c920f42,2,66810.0,0.025
0,0.0,9c920f75,2,73220.0,0.017
0,0.0,9c920f76,2,81130.0,0.007
0,0.0,9c920f48,2,83660.0,0.004
0,0.0,9c920f6d,2,83690.0,0.003
1,0.0,9c920f61,2,370.0,0.111
1,0.0,9c920f8f,2,410.0,0.111
1,0.0,9c920f70,2,630.0,0.11
1,0.0,9c920f79,2,640.0,0.11
1,0.0,9c920f88,2,690.0,0.11
1,0.0,9c920f92,2,730.0,0.11
1,0.0,9c920f7c,2,1700.0,0.109
1,0.0,9c920f73,2,1840.0,0.109
1,0.0,9c920f41,2,6450.0,0.103
1,0.0,9c920f81,2,6500.0,0.103
1,0.0,9c920f4b,2,6530.0,0.103
1,0.0,9c920f77,2,6590.0,0.103
1,0.0,9c920f50,2,6610.0,0.103
1,0.0,9c920f55,2,6620.0,0.103
1,0.0,9c920f66,2,6670.0,0.103
1,0.0,9c920f3f,2,7870.0,0.101
1,0.0,9c920f83,2,7920.0,0.101
1,0.0,9c920f45,2,8130.0,0.101
1,0.0,9c920f89,2,11430.0,0.096
1,0.0,9c920f85,2,11540.0,0.096
1,0.0,9c920f43,2,12760.0,0.095
1,0.0,9c920f93,2,14400.0,0.093
1,0.0,9c920f60,2,17370.0,0.089
1,0.0,9c920f6f,2,17420.0,0.089
1,0.0,9c920f34,2,17470.0,0.089
1,0.0,9c920f54,2,17510.0,0.089
1,0.0,9c920f86,2,17640.0,0.088
1,0.0,9c920f72,2,18330.0,0.088
1,0.0,9c920f71,2,23170.0,0.081
1,0.0,9c920f8c,2,23410.0,0.081
1,0.0,9c920f7e,2,28280.0,0.075
1,0.0,9c920f4c,2,28780.0,0.074
1,0.0,9c920f82,2,29180.0,0.074
1,0.0,9c920f74,2,29220.0,0.074
1,0.0,9c920f4e,2,29310.0,0.073
1,0.0,9c920f87,2,29700.0,0.073
1,0.0,9c920f46,2,34390.0,0.067
1,0.0,9c920f65,2,35330.0,0.066
1,0.0,9c920f3b,2,35360.0,0.066
1,0.0,9c920f3d,2,35390.0,0.066
1,0.0,9c920f8e,2,41200.0,0.058
1,0.0,9c920f4a,2,41310.0,0.058
1,0.0,9c920f90,2,41330.0,0.058
1,0.0,9c920f57,2,41450.0,0.058
1,0.0,9c920f7d,2,42570.0,0.056
1,0.0,9c920f59,2,48120.0,0.049
1,0.0,9c920f58,2,48420.0,0.049
1,0.0,9c920f78,2,48830.0,0.048
1,0.0,9c920f5b,2,53810.0,0.042
1,0.0,9c920f6a,2,54120.0,0.042
1,0.0,9c920f31,2,58770.0,0.036
1,0.0,9c920f36,2,58790.0,0.036
1,0.0,9c920f63,2,59010.0,0.035
1,0.0,9c920f91,2,59990.0,0.034
1,0.0,9c920f8a,2,60020.0,0.034
1,0.0,9c920f62,2,60200.0,0.034
1,0.0,9c920f51,2,60240.0,0.034
