routine,t_avg,t_std,t_med,n
check_action_statuses,0.004,0.02,0.0,1623
update_state,0.0,0.001,0.0,1623
sense_environment,0.254,0.149,0.239,1622
update_state_environment,0.004,0.02,0.0,1622
get_environment_broadcasts,0.0,0.0,0.0,1622
get_agent_broadcasts,0.0,0.0,0.0,1622
sense,0.262,0.154,0.248,1622
think,0.629,7.588,0.393,1622
perform_wait_for_messages,0.444,3.715,0.218,1537
perform_state_change,0.454,3.755,0.225,1504
do,0.432,3.617,0.214,1622
perform_measurement,0.153,0.118,0.11,74
perform_broadcast,0.0,0.0,0.0,8
