routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00018,0.00218,2e-05,16482
__check_action_completion,6e-05,1e-05,6e-05,16482
preplanner/update_percepts,0.00016,0.00077,0.00016,16482
preplanner/needs_planning,0.0,0.0,0.0,16482
preplanner/calculate_access_opportunities,0.012,0.0,0.012,1
preplanner/_schedule_observations,1.5117,0.0,1.5117,1
preplanner/is_observation_path_valid,0.00097,0.0,0.00097,1
preplanner/_create_broadcast_path,0.30433,0.0,0.30433,1
preplanner/_schedule_broadcasts,1.62043,0.0,1.62043,1
preplanner/_schedule_maneuvers,1.75164,0.0,1.75164,1
preplanner/__schedule_periodic_replan,0.0421,0.0,0.0421,1
preplanner/generate_plan,4.94819,0.0,4.94819,1
replanner/compile_new_measurement_request_bids,6e-05,4e-05,6e-05,16482
replanner/update_percepts,0.00064,0.0028,0.00041,16482
replanner/check_request_completion,0.20464,0.23966,0.1404,16482
replanner/check_request_end_time,0.0,0.0,0.0,16482
replanner/compare_bids,0.15325,0.27023,0.06267,16482
replanner/consensus_phase,0.35791,0.43608,0.27668,16482
replanner/needs_planning,0.35796,0.43606,0.2767,16482
replanner/_get_available_requests,0.00203,0.00361,0.00123,517
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,140
replanner/_get_matching_request,1e-05,1e-05,1e-05,21870
replanner/_can_bid,0.0,0.0,0.0,18775
replanner/planning_phase,0.5764,2.28876,0.00212,124
replanner/is_observation_path_valid,0.00076,0.00457,0.0003,52363
replanner/merge_plans,0.26448,0.23013,0.17992,162
replanner/_schedule_observations,0.257,0.224,0.20828,124
replanner/_schedule_maneuvers,2.34458,2.08186,1.76799,124
replanner/_create_broadcast_path,0.12308,0.17911,0.08747,128
replanner/_schedule_broadcasts,0.13114,0.18572,0.09363,124
replanner/_schedule_waits,0.0,0.0,0.0,124
replanner/generate_plan,3.32364,3.11029,2.39393,124
replanner/_can_access,0.00214,0.00384,0.00128,340
replanner/calc_path_utility,1.02172,0.83499,0.53333,38
replanner/is_task_path_valid,0.00499,0.02305,7e-05,49
replanner/calc_imaging_time,0.01381,0.03461,0.00127,29
replanner/_generate_path,5.07161,4.84929,3.22078,14
