Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.16666666666666666
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
346,2009,,27.51,-100.615,650.1,-10.18,11.22,nan
357,2419,,33.356,-97.052,663.2,-13.35,14.72,nan
358,670,,33.823,-96.573,668.2,-14.74,16.27,nan
362,2862,,36.702,-96.927,645.8,0.52,0.57,nan
362,4821,,36.35,-96.09,651.7,-7.36,8.11,nan
377,1836,,44.058,-90.019,664.8,-9.94,10.97,nan
382,3569,,47.027,-88.478,658.0,-3.37,3.71,nan
383,4911,,48.606,-90.449,684.0,15.28,16.9,nan
385,3465,,49.294,-88.79,670.3,10.22,11.29,nan
387,1271,,49.784,-86.548,660.0,1.38,1.52,nan
387,3983,,49.79,-86.703,660.3,2.16,2.38,nan
390,3446,,51.526,-85.607,666.1,6.34,7.0,nan
394,2871,,53.924,-84.253,684.9,13.43,14.85,nan
399,3870,,54.577,-77.776,678.8,-9.94,11.0,nan
400,4628,,54.914,-76.879,682.8,-11.28,12.48,nan
400,4835,,54.83,-76.698,686.2,-12.49,13.82,nan
404,1847,,58.635,-77.455,696.3,14.74,16.33,nan
404,2761,,57.563,-75.648,671.2,1.53,1.69,nan
405,1176,,58.59,-75.945,681.6,9.33,10.33,nan
405,3642,,58.585,-75.809,680.6,8.85,9.79,nan
405,3804,,57.914,-74.611,671.6,0.24,0.26,nan
406,903,,58.075,-73.378,673.3,-2.99,3.3,nan
406,2505,,59.126,-75.303,685.3,10.65,11.79,nan
406,4048,,58.52,-74.246,673.3,3.06,3.38,nan
408,1334,,60.041,-73.576,688.0,11.14,12.33,nan
408,1963,,58.789,-71.616,675.4,-3.84,4.25,nan
408,4316,,58.122,-70.545,690.1,-11.89,13.17,nan
409,1081,,59.82,-71.73,676.1,3.84,4.25,nan
427,2710,,64.21,-50.581,698.2,-9.59,10.64,nan
427,2760,,63.74,-50.302,710.3,-13.85,15.38,nan
428,3090,,65.535,-50.488,688.5,1.71,1.89,nan
451,4397,,65.595,-17.085,713.7,-8.32,9.25,nan
452,2985,,64.947,-15.793,726.3,-12.83,14.28,nan
472,3689,,62.681,11.466,749.5,15.06,16.81,nan
473,882,,61.933,11.879,737.2,11.22,12.51,nan
475,2357,,59.64,11.156,727.8,-6.3,7.02,nan
475,4581,,59.399,10.741,733.1,-9.06,10.1,nan
476,4047,,59.871,13.146,723.7,0.97,1.08,nan
476,4922,,59.481,12.533,725.2,-3.56,3.96,nan
477,2630,,60.466,15.57,741.3,11.64,12.99,nan
477,4330,,60.159,15.18,733.5,8.62,9.6,nan
478,3813,,60.243,16.832,749.2,13.82,15.43,nan
478,4883,,59.842,16.104,735.8,9.29,10.36,nan
479,4469,,58.948,16.067,727.2,3.53,3.93,nan
485,4654,,57.201,22.107,750.3,12.71,14.2,nan
495,4714,,52.383,27.974,748.1,9.6,10.72,nan
499,264,,50.587,30.524,757.0,11.85,13.25,nan
505,1288,,46.657,31.177,744.1,-3.45,3.85,nan
505,2618,,46.827,31.59,742.6,-0.66,0.73,nan
508,370,,46.015,34.402,756.7,9.8,10.96,nan
508,3567,,45.443,33.202,744.5,1.28,1.43,nan
533,915,,33.203,43.498,781.0,13.4,15.02,nan
961,665,,40.29,-120.26,651.7,5.03,5.54,nan
963,401,,41.721,-120.457,667.6,12.57,13.88,nan
965,3738,,42.69,-119.635,666.5,11.75,12.97,nan
966,1399,,43.228,-119.045,664.2,10.63,11.73,nan
985,442,,51.269,-106.865,681.0,-12.56,13.89,nan
985,2032,,52.76,-109.748,673.0,9.4,10.39,nan
989,267,,54.706,-107.586,679.3,10.96,12.12,nan
989,1951,,54.435,-106.85,670.1,6.29,6.95,nan
989,2364,,53.954,-106.081,665.6,0.39,0.43,nan
990,378,,54.542,-105.598,666.6,1.6,1.77,nan
992,311,,54.84,-103.136,672.7,-6.7,7.4,nan
992,1481,,55.407,-104.275,667.9,1.59,1.76,nan
992,3408,,55.586,-104.594,669.4,3.95,4.37,nan
993,3118,,56.365,-104.316,675.0,7.71,8.52,nan
993,3139,,56.02,-103.616,669.2,2.83,3.13,nan
994,2555,,55.851,-101.874,671.9,-5.12,5.66,nan
994,2692,,56.894,-103.731,677.7,8.76,9.69,nan
995,1123,,56.363,-101.262,671.5,-4.08,4.51,nan
995,1723,,56.627,-101.778,669.7,-0.39,0.44,nan
996,411,,56.492,-100.046,677.1,-7.71,8.53,nan
997,1659,,58.435,-101.96,687.6,11.97,13.25,nan
998,716,,57.964,-99.47,671.7,0.46,0.5,nan
999,3496,,58.851,-99.671,677.8,6.87,7.6,nan
999,3546,,57.101,-96.669,699.2,-15.11,16.74,nan
1000,1367,,58.282,-96.991,677.3,-6.05,6.69,nan
1000,1907,,59.12,-98.594,676.1,5.1,5.64,nan
1000,4502,,59.248,-98.651,677.4,6.18,6.83,nan
1000,4660,,58.279,-97.196,676.4,-5.41,5.99,nan
1003,297,,61.073,-97.06,696.7,13.56,15.03,nan
1003,3904,,60.663,-96.32,683.8,8.64,9.56,nan
1005,3377,,61.658,-94.822,691.4,11.27,12.49,nan
1006,2936,,61.768,-93.666,686.5,8.89,9.84,nan
1006,4256,,61.748,-93.652,686.1,8.71,9.64,nan
1006,4648,,61.975,-93.791,690.6,10.7,11.86,nan
1022,2566,,64.88,-73.03,695.1,-7.23,8.01,nan
1024,35,,66.564,-71.413,694.2,5.63,6.24,nan
1036,3456,,67.16,-53.326,699.7,1.46,1.62,nan
1038,3090,,65.535,-50.488,720.7,-12.74,14.17,nan
1038,4304,,65.576,-50.603,719.7,-12.42,13.81,nan
1060,2146,,64.346,-18.796,744.4,14.69,16.38,nan
1098,842,,47.002,7.019,743.2,2.11,2.36,nan
1098,4470,,47.125,7.229,744.4,3.73,4.16,nan
1101,853,,45.673,8.682,747.0,4.51,5.04,nan
1107,1447,,43.087,12.095,765.1,11.53,12.9,nan
1186,680,,-0.068,30.161,770.9,1.43,1.6,nan
1188,3494,,-1.475,29.758,774.8,-5.62,6.3,nan
1188,4370,,-0.743,31.312,780.2,8.5,9.54,nan
1189,74,,-2.489,28.893,800.3,-14.77,16.61,nan
1195,568,,-5.277,30.962,775.9,-6.51,7.3,nan
1200,23,,-7.915,32.202,772.1,-4.12,4.62,nan
1214,153,,-15.298,35.715,768.1,1.99,2.23,88.06
