Contacts between Entity1 with id imaging_sat_1_2 with Entity2 with id imaging_sat_2_1
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
start index,end index
0,102
292,399
588,695
884,992
1181,1288
1477,1584
1774,1881
2070,2177
2367,2474
2663,2770
2960,3067
3256,3363
3553,3660
3849,3956
4146,4253
4442,4549
4739,4846
5035,5142
5332,5439
5628,5735
5924,6031
6221,6328
6517,6624
6814,6921
7110,7217
7407,7514
7703,7810
8000,8107
8296,8403
8592,8640
