routine,t_avg,t_std,t_med,n
check_action_statuses,0.006,0.066,0.0,9287
update_state,0.0,0.0,0.0,9287
sense_environment,0.151,0.132,0.141,9286
update_state_environment,0.002,0.02,0.0,9286
get_environment_broadcasts,0.003,0.014,0.0,9286
get_agent_broadcasts,0.027,0.217,0.0,9286
sense,0.189,0.314,0.158,9286
think,0.759,6.723,0.048,9286
perform_broadcast,0.006,0.025,0.0,481
do,0.877,3.711,0.088,9286
perform_wait_for_messages,1.017,3.999,0.114,7926
perform_state_change,0.651,2.847,0.069,1183
perform_observation,0.076,0.213,0.047,1047
