plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,c2356d5e,1,3500.0,0.333
1,3600.0,c24430f0,1,4110.0,0.333
1,3600.0,c245ac50,1,4140.0,0.333
1,3600.0,c23bb376,1,4290.0,0.333
1,3600.0,c2439398,1,4680.0,0.333
1,3600.0,1df32938,1,4680.0,4.262
1,3600.0,c24356e4,1,4870.0,0.333
2,7200.0,c2451b3c,1,10100.0,0.333
2,7200.0,c23881d8,1,10220.0,0.333
2,7200.0,c2457c3a,1,10230.0,0.333
2,7200.0,c23d7b48,1,10320.0,0.333
2,7200.0,c235cc18,1,10350.0,0.333
2,7200.0,c23afc92,1,10360.0,0.333
2,7200.0,c23629a6,1,10380.0,0.333
2,7200.0,638eb656,1,10380.0,3.633
2,7200.0,658db4f2,1,10380.0,3.633
3,8350.0,c2451b3c,1,10100.0,0.333
3,8350.0,c23881d8,1,10220.0,0.333
3,8350.0,c2457c3a,1,10230.0,0.333
3,8350.0,c23d7b48,1,10320.0,0.333
3,8350.0,c235cc18,1,10350.0,0.333
3,8350.0,a13e5420,1,10360.0,3.875
3,8350.0,c23afc92,1,10360.0,0.333
3,8350.0,c23629a6,1,10380.0,0.333
3,8350.0,638eb656,1,10380.0,3.633
3,8350.0,658db4f2,1,10380.0,3.633
4,9572.759,c2451b3c,1,10110.0,0.333
4,9572.759,c23881d8,1,10230.0,0.333
4,9572.759,c2457c3a,1,10240.0,0.333
4,9572.759,c23d7b48,1,10330.0,0.333
4,9572.759,ac58726e,1,10350.0,3.875
4,9572.759,c235cc18,1,10360.0,0.333
4,9572.759,c23afc92,1,10370.0,0.333
4,9572.759,a13e5420,1,10370.0,3.875
4,9572.759,c23629a6,1,10390.0,0.333
4,9572.759,638eb656,1,10390.0,3.633
4,9572.759,658db4f2,1,10390.0,3.633
5,10370.67,bbd26010,1,10390.0,3.875
5,10370.67,c23629a6,1,10400.0,0.333
5,10370.67,638eb656,1,10400.0,3.633
5,10370.67,658db4f2,1,10400.0,3.633
6,10800.0,c243fd9c,1,11160.0,0.333
6,10800.0,c23b8482,1,11310.0,0.333
6,10800.0,c24610dc,1,14210.0,0.333
7,14400.0,c23be08a,1,14550.0,0.333
7,14400.0,c23c9b38,1,17070.0,0.333
7,14400.0,c23f3d3e,1,17120.0,0.333
7,14400.0,c24162b2,1,17530.0,0.333
8,18000.0,c23657d2,1,18590.0,0.333
8,18000.0,c23dd444,1,18630.0,0.333
8,18000.0,c23d4d26,1,18640.0,0.333
8,18000.0,c2407f8c,1,18650.0,0.333
8,18000.0,c23c6d70,1,21190.0,0.333
9,21600.0,c235fb70,1,23100.0,0.333
