routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1721
update_state,0.0,0.0,0.0,1721
sense_environment,0.212,0.141,0.196,1720
update_state_environment,0.0,0.0,0.0,1720
get_environment_broadcasts,0.0,0.0,0.0,1720
get_agent_broadcasts,0.0,0.0,0.0,1720
sense,0.212,0.141,0.196,1720
think,0.607,4.721,0.072,1720
perform_state_change,0.267,0.648,0.163,1014
do,0.21,0.607,0.109,1720
perform_measurement,0.108,0.095,0.098,107
perform_wait_for_messages,0.111,0.53,0.051,705
perform_broadcast,0.018,0.015,0.011,12
