routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00094,0.00404,2e-05,5194
__check_action_completion,6e-05,1e-05,6e-05,5194
preplanner/update_percepts,0.00025,0.00014,0.00026,5194
preplanner/needs_planning,0.0,0.0,0.0,5194
preplanner/calculate_access_opportunities,0.0039,0.0,0.0039,1
preplanner/_schedule_observations,0.11265,0.0,0.11265,1
preplanner/is_observation_path_valid,0.00091,0.0,0.00091,1
preplanner/_create_broadcast_path,0.00711,0.0,0.00711,1
preplanner/_schedule_broadcasts,0.14267,0.0,0.14267,1
preplanner/_schedule_maneuvers,0.50505,0.0,0.50505,1
preplanner/__schedule_periodic_replan,0.01099,0.0,0.01099,1
preplanner/generate_plan,0.80083,0.0,0.80083,1
replanner/needs_planning,1e-05,0.0003,0.0,5194
replanner/_create_broadcast_path,0.01021,0.00499,0.00679,14
