routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,5194
update_state,0.0,0.0,0.0,5194
sense_environment,0.053,0.03,0.049,5194
update_state_environment,0.0,0.001,0.0,5194
get_environment_broadcasts,0.001,0.004,0.0,5194
get_agent_broadcasts,0.004,0.008,0.0,5194
sense,0.059,0.031,0.056,5194
think,0.037,0.024,0.032,5193
perform_broadcast,0.003,0.005,0.001,475
do,0.037,0.03,0.03,5193
perform_wait_for_messages,0.037,0.03,0.031,4718
perform_state_change,0.041,0.031,0.036,499
perform_observation,0.03,0.025,0.022,460
